t,neuron
216.2,400
216.2,500
216.2,800
216.2,900
216.2,1100
216.2,1200
216.2,1300
216.2,2000
216.2,2200
216.2,2800
216.2,3000
216.2,3300
216.2,3400
216.2,3800
216.2,4100
216.2,4600
216.2,4800
216.2,5000
216.2,5300
216.2,5600
216.2,5700
216.2,6000
216.2,6200
216.2,6500
216.2,6600
216.2,6800
216.2,7300
216.2,7500
216.2,7700
216.2,7800
216.2,7900
216.2,8100
216.2,8400
216.2,8600
216.2,9000
216.2,9100
216.2,9300
216.2,9400
216.2,9500
216.2,9900
216.2,10400
216.2,10800
216.2,11000
216.2,11600
216.2,12200
216.3,2600
216.3,12300
216.6,9600
216.7,8800
217.7,300
217.7,600
217.7,700
217.7,1000
217.7,1400
217.7,1500
217.7,1600
217.7,1700
217.7,1800
217.7,1900
217.7,2100
217.7,2300
217.7,2400
217.7,2700
217.7,2900
217.7,3100
217.7,3200
217.7,3500
217.7,3600
217.7,3700
217.7,3900
217.7,4000
217.7,4200
217.7,4300
217.7,4400
217.7,4700
217.7,4900
217.7,5100
217.7,5200
217.7,5400
217.7,5500
217.7,5800
217.7,5900
217.7,6100
217.7,6300
217.7,6400
217.7,6700
217.7,6900
217.7,7000
217.7,7100
217.7,7200
217.7,7600
217.7,8000
217.7,8200
217.7,8300
217.7,8500
217.7,8700
217.7,8900
217.7,9200
217.7,9700
217.7,9800
217.7,10000
217.7,10100
217.7,10200
217.7,10300
217.7,10500
217.7,10600
217.7,10700
217.7,10900
217.7,11100
217.7,11200
217.7,11300
217.7,11400
217.7,11500
217.7,11700
217.7,11800
217.7,12000
217.7,12100
217.7,12400
217.8,4500
217.8,11900
217.9,7400
218,2500
219.2,100
219.2,200
219.2,400
219.2,500
219.2,800
219.2,900
219.2,1100
219.2,1200
219.2,1300
219.2,2000
219.2,2200
219.2,2600
219.2,2800
219.2,3000
219.2,3300
219.2,3400
219.2,3800
219.2,4100
219.2,4600
219.2,4800
219.2,5000
219.2,5300
219.2,5600
219.2,5700
219.2,6000
219.2,6200
219.2,6500
219.2,6600
219.2,6800
219.2,7300
219.2,7500
219.2,7700
219.2,7800
219.2,7900
219.2,8100
219.2,8400
219.2,8600
219.2,9000
219.2,9300
219.2,9400
219.2,9500
219.2,9900
219.2,10400
219.2,10800
219.2,11000
219.2,11600
219.2,12200
219.2,12300
219.5,9600
219.7,9100
220.7,300
220.7,600
220.7,700
220.7,1000
220.7,1400
220.7,1500
220.7,1600
220.7,1700
220.7,1800
220.7,1900
220.7,2100
220.7,2300
220.7,2400
220.7,2700
220.7,3100
220.7,3200
220.7,3500
220.7,3600
220.7,3700
220.7,3900
220.7,4000
220.7,4200
220.7,4300
220.7,4400
220.7,4700
220.7,4900
220.7,5100
220.7,5200
220.7,5400
220.7,5500
220.7,5800
220.7,5900
220.7,6100
220.7,6300
220.7,6400
220.7,6700
220.7,6900
220.7,7000
220.7,7100
220.7,7200
220.7,7600
220.7,8000
220.7,8200
220.7,8500
220.7,8700
220.7,8800
220.7,8900
220.7,9200
220.7,9700
220.7,9800
220.7,10000
220.7,10100
220.7,10200
220.7,10300
220.7,10500
220.7,10600
220.7,10700
220.7,10900
220.7,11100
220.7,11200
220.7,11300
220.7,11400
220.7,11500
220.7,11700
220.7,11800
220.7,11900
220.7,12100
220.7,12400
220.8,2500
220.8,7400
220.8,8300
220.8,12000
222.2,100
222.2,200
222.2,400
222.2,500
222.2,800
222.2,900
222.2,1100
222.2,1200
222.2,1300
222.2,2000
222.2,2200
222.2,2600
222.2,2800
222.2,2900
222.2,3000
222.2,3300
222.2,3400
222.2,3800
222.2,4100
222.2,4500
222.2,4600
222.2,4800
222.2,5000
222.2,5300
222.2,5600
222.2,5700
222.2,6000
222.2,6200
222.2,6500
222.2,6600
222.2,6800
222.2,7300
222.2,7500
222.2,7700
222.2,7800
222.2,7900
222.2,8100
222.2,8400
222.2,8600
222.2,9000
222.2,9300
222.2,9400
222.2,9500
222.2,9900
222.2,10400
222.2,10800
222.2,11000
222.2,11600
222.2,12200
222.2,12300
222.3,9100
222.3,9600
223.7,300
223.7,600
223.7,700
223.7,1000
223.7,1400
223.7,1500
223.7,1600
223.7,1700
223.7,1800
223.7,1900
223.7,2100
223.7,2300
223.7,2400
223.7,2500
223.7,2700
223.7,3100
223.7,3200
223.7,3500
223.7,3600
223.7,3700
223.7,3900
223.7,4000
223.7,4200
223.7,4300
223.7,4400
223.7,4700
223.7,4900
223.7,5100
223.7,5200
223.7,5400
223.7,5500
223.7,5800
223.7,5900
223.7,6100
223.7,6300
223.7,6400
223.7,6700
223.7,6900
223.7,7100
223.7,7200
223.7,7400
223.7,7600
223.7,8000
223.7,8200
223.7,8300
223.7,8500
223.7,8700
223.7,8900
223.7,9200
223.7,9700
223.7,9800
223.7,10000
223.7,10100
223.7,10200
223.7,10300
223.7,10500
223.7,10600
223.7,10700
223.7,10900
223.7,11100
223.7,11200
223.7,11300
223.7,11400
223.7,11500
223.7,11700
223.7,11800
223.7,11900
223.7,12100
223.7,12400
223.9,12000
224,7000
224.9,8800
225.2,100
225.2,200
225.2,400
225.2,500
225.2,800
225.2,900
225.2,1100
225.2,1200
225.2,1300
225.2,2000
225.2,2200
225.2,2600
225.2,2800
225.2,3000
225.2,3300
225.2,3400
225.2,3800
225.2,4100
225.2,4500
225.2,4600
225.2,4800
225.2,5000
225.2,5300
225.2,5600
225.2,5700
225.2,6000
225.2,6200
225.2,6500
225.2,6600
225.2,6800
225.2,7300
225.2,7500
225.2,7700
225.2,7800
225.2,7900
225.2,8100
225.2,8400
225.2,8600
225.2,9000
225.2,9100
225.2,9300
225.2,9400
225.2,9500
225.2,9900
225.2,10400
225.2,10800
225.2,11000
225.2,11600
225.2,12200
225.2,12300
225.3,9600
225.8,2900
226.7,300
226.7,600
226.7,700
226.7,1000
226.7,1400
226.7,1500
226.7,1600
226.7,1700
226.7,1800
226.7,1900
226.7,2100
226.7,2300
226.7,2400
226.7,2700
226.7,3100
226.7,3200
226.7,3500
226.7,3600
226.7,3700
226.7,3900
226.7,4000
226.7,4200
226.7,4300
226.7,4400
226.7,4700
226.7,4900
226.7,5100
226.7,5200
226.7,5400
226.7,5500
226.7,5800
226.7,5900
226.7,6100
226.7,6300
226.7,6400
226.7,6700
226.7,6900
226.7,7000
226.7,7100
226.7,7200
226.7,7400
226.7,7600
226.7,8000
226.7,8200
226.7,8300
226.7,8500
226.7,8700
226.7,8900
226.7,9200
226.7,9700
226.7,9800
226.7,10000
226.7,10100
226.7,10200
226.7,10300
226.7,10500
226.7,10600
226.7,10700
226.7,10900
226.7,11100
226.7,11200
226.7,11300
226.7,11400
226.7,11500
226.7,11700
226.7,11800
226.7,11900
226.7,12100
226.7,12400
227.5,2500
228.1,12000
228.2,100
228.2,200
228.2,400
228.2,500
228.2,800
228.2,900
228.2,1100
228.2,1200
228.2,1300
228.2,2000
228.2,2200
228.2,2600
228.2,2800
228.2,3000
228.2,3300
228.2,3400
228.2,3800
228.2,4100
228.2,4600
228.2,4800
228.2,5000
228.2,5300
228.2,5600
228.2,5700
228.2,6000
228.2,6200
228.2,6500
228.2,6600
228.2,6800
228.2,7300
228.2,7500
228.2,7700
228.2,7800
228.2,7900
228.2,8100
228.2,8400
228.2,8600
228.2,9000
228.2,9300
228.2,9400
228.2,9500
228.2,9900
228.2,10400
228.2,10800
228.2,11000
228.2,11600
228.2,12200
228.2,12300
228.3,9600
228.4,4500
228.6,9100
229,2900
229.7,300
229.7,600
229.7,700
229.7,1000
229.7,1400
229.7,1500
229.7,1600
229.7,1700
229.7,1800
229.7,1900
229.7,2100
229.7,2300
229.7,2400
229.7,2700
229.7,3100
229.7,3200
229.7,3500
229.7,3600
229.7,3700
229.7,3900
229.7,4000
229.7,4200
229.7,4300
229.7,4400
229.7,4700
229.7,4900
229.7,5100
229.7,5200
229.7,5400
229.7,5500
229.7,5800
229.7,5900
229.7,6100
229.7,6300
229.7,6400
229.7,6700
229.7,6900
229.7,7000
229.7,7100
229.7,7200
229.7,7600
229.7,8000
229.7,8200
229.7,8300
229.7,8500
229.7,8700
229.7,8800
229.7,8900
229.7,9200
229.7,9700
229.7,9800
229.7,10000
229.7,10100
229.7,10200
229.7,10300
229.7,10500
229.7,10600
229.7,10700
229.7,10900
229.7,11100
229.7,11200
229.7,11300
229.7,11400
229.7,11500
229.7,11700
229.7,11800
229.7,11900
229.7,12100
229.7,12400
229.8,7400
230.6,2500
231.2,100
231.2,200
231.2,400
231.2,500
231.2,800
231.2,900
231.2,1100
231.2,1200
231.2,1300
231.2,2000
231.2,2200
231.2,2600
231.2,2800
231.2,3000
231.2,3300
231.2,3400
231.2,3800
231.2,4100
231.2,4500
231.2,4600
231.2,4800
231.2,5000
231.2,5300
231.2,5600
231.2,5700
231.2,6000
231.2,6200
231.2,6500
231.2,6600
231.2,6800
231.2,7300
231.2,7500
231.2,7700
231.2,7800
231.2,7900
231.2,8100
231.2,8400
231.2,8600
231.2,9000
231.2,9300
231.2,9400
231.2,9500
231.2,9600
231.2,9900
231.2,10400
231.2,10800
231.2,11000
231.2,11600
231.2,12200
231.2,12300
231.3,9100
231.3,12000
232.7,300
232.7,600
232.7,700
232.7,1000
232.7,1400
232.7,1500
232.7,1600
232.7,1700
232.7,1800
232.7,1900
232.7,2100
232.7,2300
232.7,2400
232.7,2700
232.7,2900
232.7,3100
232.7,3200
232.7,3500
232.7,3600
232.7,3700
232.7,3900
232.7,4000
232.7,4200
232.7,4300
232.7,4400
232.7,4700
232.7,4900
232.7,5100
232.7,5200
232.7,5400
232.7,5500
232.7,5800
232.7,5900
232.7,6100
232.7,6300
232.7,6400
232.7,6700
232.7,6900
232.7,7000
232.7,7100
232.7,7200
232.7,7400
232.7,7600
232.7,8000
232.7,8200
232.7,8300
232.7,8500
232.7,8700
232.7,8800
232.7,8900
232.7,9200
232.7,9700
232.7,9800
232.7,10000
232.7,10100
232.7,10200
232.7,10300
232.7,10500
232.7,10600
232.7,10700
232.7,10900
232.7,11100
232.7,11200
232.7,11300
232.7,11400
232.7,11500
232.7,11700
232.7,11800
232.7,11900
232.7,12100
232.7,12400
233.8,2500
234.2,100
234.2,200
234.2,400
234.2,500
234.2,800
234.2,900
234.2,1100
234.2,1200
234.2,1300
234.2,2000
234.2,2600
234.2,2800
234.2,3000
234.2,3300
234.2,3400
234.2,3800
234.2,4100
234.2,4600
234.2,4800
234.2,5000
234.2,5300
234.2,5600
234.2,5700
234.2,6000
234.2,6200
234.2,6500
234.2,6600
234.2,6800
234.2,7300
234.2,7500
234.2,7700
234.2,7800
234.2,7900
234.2,8100
234.2,8400
234.2,8600
234.2,9000
234.2,9100
234.2,9300
234.2,9400
234.2,9600
234.2,9900
234.2,10400
234.2,10800
234.2,11000
234.2,11600
234.2,12200
234.2,12300
234.3,2200
234.6,4500
234.6,9500
234.7,12000
235.7,300
235.7,600
235.7,700
235.7,1000
235.7,1400
235.7,1500
235.7,1600
235.7,1700
235.7,1800
235.7,1900
235.7,2100
235.7,2300
235.7,2400
235.7,2700
235.7,3100
235.7,3200
235.7,3500
235.7,3600
235.7,3700
235.7,3900
235.7,4000
235.7,4200
235.7,4300
235.7,4400
235.7,4700
235.7,4900
235.7,5100
235.7,5200
235.7,5400
235.7,5500
235.7,5800
235.7,5900
235.7,6100
235.7,6300
235.7,6400
235.7,6700
235.7,6900
235.7,7100
235.7,7200
235.7,7400
235.7,7600
235.7,8000
235.7,8200
235.7,8300
235.7,8500
235.7,8700
235.7,8900
235.7,9200
235.7,9700
235.7,9800
235.7,10000
235.7,10100
235.7,10200
235.7,10300
235.7,10500
235.7,10600
235.7,10700
235.7,10900
235.7,11100
235.7,11200
235.7,11300
235.7,11400
235.7,11500
235.7,11700
235.7,11800
235.7,11900
235.7,12100
235.7,12400
236,7000
236.4,8800
237.2,100
237.2,200
237.2,400
237.2,500
237.2,800
237.2,900
237.2,1100
237.2,1200
237.2,1300
237.2,2000
237.2,2200
237.2,2600
237.2,2800
237.2,2900
237.2,3000
237.2,3300
237.2,3400
237.2,3800
237.2,4100
237.2,4600
237.2,4800
237.2,5000
237.2,5300
237.2,5600
237.2,5700
237.2,6000
237.2,6200
237.2,6500
237.2,6600
237.2,6800
237.2,7300
237.2,7500
237.2,7700
237.2,7800
237.2,7900
237.2,8100
237.2,8400
237.2,8600
237.2,9000
237.2,9300
237.2,9400
237.2,9500
237.2,9900
237.2,10400
237.2,10800
237.2,11000
237.2,11600
237.2,12200
237.2,12300
237.4,9100
237.4,9600
237.5,2500
237.5,4500
238.7,300
238.7,600
238.7,700
238.7,1000
238.7,1400
238.7,1500
238.7,1600
238.7,1700
238.7,1800
238.7,1900
238.7,2100
238.7,2300
238.7,2400
238.7,2700
238.7,3100
238.7,3200
238.7,3500
238.7,3600
238.7,3700
238.7,3900
238.7,4000
238.7,4200
238.7,4300
238.7,4400
238.7,4700
238.7,4900
238.7,5100
238.7,5200
238.7,5400
238.7,5500
238.7,5800
238.7,5900
238.7,6100
238.7,6300
238.7,6400
238.7,6700
238.7,6900
238.7,7000
238.7,7100
238.7,7200
238.7,7400
238.7,7600
238.7,8000
238.7,8200
238.7,8500
238.7,8700
238.7,8900
238.7,9200
238.7,9700
238.7,9800
238.7,10000
238.7,10100
238.7,10200
238.7,10300
238.7,10500
238.7,10600
238.7,10700
238.7,10900
238.7,11100
238.7,11200
238.7,11300
238.7,11400
238.7,11500
238.7,11700
238.7,11800
238.7,11900
238.7,12000
238.7,12100
238.7,12400
238.8,8300
240.2,100
240.2,200
240.2,400
240.2,500
240.2,800
240.2,900
240.2,1100
240.2,1200
240.2,1300
240.2,2000
240.2,2200
240.2,2600
240.2,2800
240.2,3000
240.2,3300
240.2,3400
240.2,3800
240.2,4100
240.2,4600
240.2,4800
240.2,5000
240.2,5300
240.2,5600
240.2,5700
240.2,6000
240.2,6200
240.2,6500
240.2,6600
240.2,6800
240.2,7300
240.2,7500
240.2,7700
240.2,7800
240.2,7900
240.2,8100
240.2,8400
240.2,8600
240.2,8800
240.2,9000
240.2,9100
240.2,9300
240.2,9400
240.2,9500
240.2,9900
240.2,10400
240.2,10800
240.2,11000
240.2,11600
240.2,12200
240.2,12300
240.3,4500
241.1,9600
241.7,300
241.7,600
241.7,700
241.7,1000
241.7,1400
241.7,1500
241.7,1600
241.7,1700
241.7,1800
241.7,1900
241.7,2100
241.7,2300
241.7,2400
241.7,2500
241.7,2700
241.7,2900
241.7,3100
241.7,3200
241.7,3500
241.7,3600
241.7,3700
241.7,3900
241.7,4000
241.7,4200
241.7,4300
241.7,4400
241.7,4700
241.7,4900
241.7,5100
241.7,5200
241.7,5400
241.7,5500
241.7,5800
241.7,5900
241.7,6100
241.7,6300
241.7,6400
241.7,6700
241.7,6900
241.7,7000
241.7,7100
241.7,7200
241.7,7400
241.7,7600
241.7,8000
241.7,8200
241.7,8500
241.7,8700
241.7,8900
241.7,9200
241.7,9700
241.7,9800
241.7,10000
241.7,10100
241.7,10200
241.7,10300
241.7,10500
241.7,10600
241.7,10700
241.7,10900
241.7,11100
241.7,11200
241.7,11300
241.7,11400
241.7,11500
241.7,11700
241.7,11800
241.7,11900
241.7,12000
241.7,12100
241.7,12400
241.8,8300
243.2,100
243.2,200
243.2,400
243.2,500
243.2,800
243.2,900
243.2,1100
243.2,1200
243.2,1300
243.2,2000
243.2,2200
243.2,2600
243.2,2800
243.2,3000
243.2,3300
243.2,3400
243.2,3800
243.2,4100
243.2,4600
243.2,4800
243.2,5000
243.2,5300
243.2,5600
243.2,5700
243.2,6000
243.2,6200
243.2,6500
243.2,6600
243.2,6800
243.2,7300
243.2,7500
243.2,7700
243.2,7800
243.2,7900
243.2,8100
243.2,8400
243.2,8600
243.2,9000
243.2,9300
243.2,9400
243.2,9500
243.2,9900
243.2,10400
243.2,10800
243.2,11000
243.2,11600
243.2,12200
243.2,12300
243.3,4500
243.3,9100
244.5,8800
244.5,9600
244.7,300
244.7,600
244.7,700
244.7,1000
244.7,1400
244.7,1500
244.7,1600
244.7,1700
244.7,1800
244.7,1900
244.7,2100
244.7,2300
244.7,2400
244.7,2500
244.7,2700
244.7,3100
244.7,3200
244.7,3500
244.7,3600
244.7,3700
244.7,3900
244.7,4000
244.7,4200
244.7,4300
244.7,4400
244.7,4700
244.7,4900
244.7,5100
244.7,5200
244.7,5400
244.7,5500
244.7,5800
244.7,5900
244.7,6100
244.7,6300
244.7,6400
244.7,6700
244.7,6900
244.7,7100
244.7,7200
244.7,7400
244.7,7600
244.7,8000
244.7,8200
244.7,8300
244.7,8500
244.7,8700
244.7,8900
244.7,9200
244.7,9700
244.7,9800
244.7,10000
244.7,10100
244.7,10200
244.7,10300
244.7,10500
244.7,10600
244.7,10700
244.7,10900
244.7,11100
244.7,11200
244.7,11300
244.7,11400
244.7,11500
244.7,11700
244.7,11800
244.7,12000
244.7,12100
244.7,12400
244.8,11900
245,7000
246.2,100
246.2,200
246.2,400
246.2,500
246.2,800
246.2,900
246.2,1100
246.2,1200
246.2,1300
246.2,2000
246.2,2200
246.2,2600
246.2,2800
246.2,2900
246.2,3000
246.2,3300
246.2,3400
246.2,3800
246.2,4100
246.2,4500
246.2,4600
246.2,4800
246.2,5000
246.2,5300
246.2,5600
246.2,5700
246.2,6000
246.2,6200
246.2,6500
246.2,6600
246.2,6800
246.2,7300
246.2,7500
246.2,7700
246.2,7800
246.2,7900
246.2,8100
246.2,8400
246.2,8600
246.2,9000
246.2,9300
246.2,9400
246.2,9500
246.2,9900
246.2,10400
246.2,10800
246.2,11000
246.2,11600
246.2,12200
246.2,12300
246.4,9100
247.7,300
247.7,600
247.7,700
247.7,1000
247.7,1400
247.7,1500
247.7,1600
247.7,1700
247.7,1800
247.7,1900
247.7,2100
247.7,2300
247.7,2400
247.7,2700
247.7,3100
247.7,3200
247.7,3500
247.7,3600
247.7,3700
247.7,3900
247.7,4000
247.7,4200
247.7,4300
247.7,4400
247.7,4700
247.7,4900
247.7,5100
247.7,5200
247.7,5400
247.7,5500
247.7,5800
247.7,5900
247.7,6100
247.7,6300
247.7,6400
247.7,6700
247.7,6900
247.7,7000
247.7,7100
247.7,7200
247.7,7400
247.7,7600
247.7,8000
247.7,8200
247.7,8300
247.7,8500
247.7,8700
247.7,8800
247.7,8900
247.7,9200
247.7,9700
247.7,9800
247.7,10000
247.7,10100
247.7,10200
247.7,10300
247.7,10500
247.7,10600
247.7,10700
247.7,10900
247.7,11100
247.7,11200
247.7,11300
247.7,11400
247.7,11500
247.7,11700
247.7,11800
247.7,11900
247.7,12000
247.7,12100
247.7,12400
247.9,9600
248,2500
249.2,100
249.2,200
249.2,400
249.2,500
249.2,800
249.2,900
249.2,1100
249.2,1200
249.2,1300
249.2,2000
249.2,2200
249.2,2600
249.2,2800
249.2,3000
249.2,3300
249.2,3400
249.2,3800
249.2,4100
249.2,4500
249.2,4600
249.2,4800
249.2,5000
249.2,5300
249.2,5600
249.2,5700
249.2,6000
249.2,6200
249.2,6500
249.2,6600
249.2,6800
249.2,7300
249.2,7500
249.2,7700
249.2,7800
249.2,7900
249.2,8100
249.2,8400
249.2,8600
249.2,9000
249.2,9100
249.2,9300
249.2,9400
249.2,9500
249.2,9900
249.2,10400
249.2,10800
249.2,11000
249.2,11600
249.2,12200
249.2,12300
250.7,300
250.7,600
250.7,700
250.7,1000
250.7,1400
250.7,1500
250.7,1600
250.7,1700
250.7,1800
250.7,1900
250.7,2100
250.7,2300
250.7,2400
250.7,2700
250.7,2900
250.7,3100
250.7,3200
250.7,3500
250.7,3600
250.7,3700
250.7,3900
250.7,4000
250.7,4200
250.7,4300
250.7,4400
250.7,4700
250.7,4900
250.7,5100
250.7,5200
250.7,5400
250.7,5500
250.7,5800
250.7,5900
250.7,6100
250.7,6300
250.7,6400
250.7,6700
250.7,6900
250.7,7000
250.7,7100
250.7,7200
250.7,7400
250.7,7600
250.7,8000
250.7,8200
250.7,8300
250.7,8500
250.7,8700
250.7,8900
250.7,9200
250.7,9700
250.7,9800
250.7,10000
250.7,10100
250.7,10200
250.7,10300
250.7,10500
250.7,10600
250.7,10700
250.7,10900
250.7,11200
250.7,11300
250.7,11400
250.7,11500
250.7,11700
250.7,11800
250.7,11900
250.7,12000
250.7,12100
250.7,12400
250.8,2500
250.9,11100
251,9600
252.2,100
252.2,200
252.2,400
252.2,500
252.2,800
252.2,900
252.2,1100
252.2,1200
252.2,1300
252.2,2000
252.2,2200
252.2,2600
252.2,2800
252.2,3000
252.2,3300
252.2,3400
252.2,3800
252.2,4100
252.2,4600
252.2,4800
252.2,5000
252.2,5300
252.2,5600
252.2,5700
252.2,6000
252.2,6200
252.2,6500
252.2,6600
252.2,6800
252.2,7300
252.2,7500
252.2,7700
252.2,7800
252.2,7900
252.2,8100
252.2,8400
252.2,8600
252.2,8800
252.2,9000
252.2,9100
252.2,9300
252.2,9400
252.2,9500
252.2,9900
252.2,10400
252.2,10800
252.2,11000
252.2,11600
252.2,12200
252.2,12300
252.4,4500
253.7,300
253.7,600
253.7,700
253.7,1000
253.7,1400
253.7,1500
253.7,1600
253.7,1700
253.7,1800
253.7,1900
253.7,2100
253.7,2300
253.7,2400
253.7,2500
253.7,2700
253.7,3100
253.7,3200
253.7,3500
253.7,3600
253.7,3700
253.7,3900
253.7,4000
253.7,4200
253.7,4300
253.7,4400
253.7,4700
253.7,4900
253.7,5100
253.7,5200
253.7,5400
253.7,5500
253.7,5800
253.7,5900
253.7,6100
253.7,6300
253.7,6400
253.7,6700
253.7,6900
253.7,7000
253.7,7100
253.7,7200
253.7,7400
253.7,7600
253.7,8000
253.7,8200
253.7,8500
253.7,8700
253.7,8900
253.7,9200
253.7,9700
253.7,9800
253.7,10000
253.7,10100
253.7,10200
253.7,10300
253.7,10500
253.7,10600
253.7,10700
253.7,10900
253.7,11100
253.7,11200
253.7,11300
253.7,11400
253.7,11500
253.7,11700
253.7,11800
253.7,11900
253.7,12000
253.7,12100
253.7,12400
253.8,8300
254,9600
255.2,100
255.2,200
255.2,400
255.2,500
255.2,800
255.2,900
255.2,1100
255.2,1200
255.2,1300
255.2,2000
255.2,2200
255.2,2600
255.2,2800
255.2,2900
255.2,3000
255.2,3300
255.2,3400
255.2,3800
255.2,4100
255.2,4600
255.2,4800
255.2,5000
255.2,5300
255.2,5600
255.2,5700
255.2,6000
255.2,6200
255.2,6500
255.2,6600
255.2,6800
255.2,7300
255.2,7500
255.2,7700
255.2,7800
255.2,7900
255.2,8100
255.2,8400
255.2,8600
255.2,9000
255.2,9300
255.2,9400
255.2,9500
255.2,9900
255.2,10400
255.2,10800
255.2,11000
255.2,11600
255.2,12200
255.2,12300
256.7,300
256.7,600
256.7,700
256.7,1000
256.7,1400
256.7,1500
256.7,1600
256.7,1700
256.7,1800
256.7,1900
256.7,2100
256.7,2300
256.7,2400
256.7,2700
256.7,3100
256.7,3200
256.7,3500
256.7,3600
256.7,3700
256.7,3900
256.7,4000
256.7,4200
256.7,4300
256.7,4400
256.7,4500
256.7,4700
256.7,4900
256.7,5100
256.7,5200
256.7,5400
256.7,5500
256.7,5800
256.7,5900
256.7,6100
256.7,6300
256.7,6400
256.7,6700
256.7,6900
256.7,7000
256.7,7100
256.7,7200
256.7,7400
256.7,7600
256.7,8000
256.7,8200
256.7,8500
256.7,8700
256.7,8800
256.7,8900
256.7,9100
256.7,9200
256.7,9700
256.7,9800
256.7,10000
256.7,10100
256.7,10200
256.7,10300
256.7,10500
256.7,10600
256.7,10700
256.7,10900
256.7,11100
256.7,11200
256.7,11300
256.7,11400
256.7,11500
256.7,11700
256.7,11800
256.7,11900
256.7,12000
256.7,12100
256.7,12400
256.8,2500
257,8300
257.3,9600
258.2,100
258.2,200
258.2,400
258.2,500
258.2,800
258.2,900
258.2,1100
258.2,1200
258.2,1300
258.2,2000
258.2,2200
258.2,2600
258.2,2800
258.2,3000
258.2,3300
258.2,3400
258.2,3800
258.2,4100
258.2,4600
258.2,4800
258.2,5000
258.2,5300
258.2,5600
258.2,5700
258.2,6000
258.2,6200
258.2,6500
258.2,6600
258.2,6800
258.2,7300
258.2,7500
258.2,7700
258.2,7800
258.2,7900
258.2,8100
258.2,8400
258.2,8600
258.2,9000
258.2,9300
258.2,9400
258.2,9500
258.2,9900
258.2,10400
258.2,10800
258.2,11000
258.2,11600
258.2,12200
258.2,12300
258.4,2900
259.7,300
259.7,600
259.7,700
259.7,1000
259.7,1400
259.7,1500
259.7,1600
259.7,1700
259.7,1800
259.7,1900
259.7,2100
259.7,2300
259.7,2400
259.7,2700
259.7,3100
259.7,3200
259.7,3500
259.7,3600
259.7,3700
259.7,3900
259.7,4000
259.7,4200
259.7,4300
259.7,4400
259.7,4700
259.7,4900
259.7,5100
259.7,5200
259.7,5400
259.7,5500
259.7,5800
259.7,5900
259.7,6100
259.7,6300
259.7,6400
259.7,6700
259.7,6900
259.7,7100
259.7,7200
259.7,7400
259.7,7600
259.7,8000
259.7,8200
259.7,8300
259.7,8500
259.7,8700
259.7,8900
259.7,9200
259.7,9700
259.7,9800
259.7,10000
259.7,10100
259.7,10200
259.7,10300
259.7,10500
259.7,10600
259.7,10700
259.7,10900
259.7,11100
259.7,11200
259.7,11300
259.7,11400
259.7,11500
259.7,11700
259.7,11800
259.7,11900
259.7,12100
259.7,12400
259.8,12000
260.1,7000
260.5,2500
260.7,9600
260.8,4500
260.9,9100
261.2,100
261.2,200
261.2,400
261.2,500
261.2,800
261.2,900
261.2,1100
261.2,1200
261.2,1300
261.2,2000
261.2,2200
261.2,2600
261.2,2800
261.2,3000
261.2,3300
261.2,3400
261.2,3800
261.2,4100
261.2,4600
261.2,4800
261.2,5000
261.2,5300
261.2,5600
261.2,5700
261.2,6000
261.2,6200
261.2,6500
261.2,6600
261.2,6800
261.2,7300
261.2,7500
261.2,7700
261.2,7800
261.2,7900
261.2,8100
261.2,8400
261.2,8600
261.2,8800
261.2,9000
261.2,9300
261.2,9400
261.2,9500
261.2,9900
261.2,10400
261.2,11000
261.2,11600
261.2,12200
261.2,12300
261.3,10800
262.1,2900
262.7,300
262.7,600
262.7,700
262.7,1000
262.7,1400
262.7,1500
262.7,1600
262.7,1700
262.7,1800
262.7,1900
262.7,2100
262.7,2300
262.7,2400
262.7,2700
262.7,3100
262.7,3200
262.7,3500
262.7,3600
262.7,3700
262.7,3900
262.7,4000
262.7,4200
262.7,4300
262.7,4400
262.7,4700
262.7,4900
262.7,5100
262.7,5200
262.7,5400
262.7,5500
262.7,5800
262.7,5900
262.7,6100
262.7,6300
262.7,6400
262.7,6700
262.7,6900
262.7,7000
262.7,7100
262.7,7200
262.7,7400
262.7,7600
262.7,8000
262.7,8200
262.7,8300
262.7,8500
262.7,8700
262.7,8900
262.7,9200
262.7,9700
262.7,9800
262.7,10000
262.7,10100
262.7,10200
262.7,10300
262.7,10500
262.7,10600
262.7,10700
262.7,10900
262.7,11100
262.7,11200
262.7,11300
262.7,11400
262.7,11500
262.7,11700
262.7,11800
262.7,11900
262.7,12000
262.7,12100
262.7,12400
263.1,9600
263.6,2500
264.2,100
264.2,200
264.2,400
264.2,500
264.2,800
264.2,900
264.2,1100
264.2,1200
264.2,1300
264.2,2000
264.2,2200
264.2,2600
264.2,2800
264.2,3000
264.2,3300
264.2,3400
264.2,3800
264.2,4100
264.2,4600
264.2,4800
264.2,5000
264.2,5300
264.2,5600
264.2,5700
264.2,6000
264.2,6200
264.2,6500
264.2,6600
264.2,6800
264.2,7300
264.2,7500
264.2,7700
264.2,7800
264.2,7900
264.2,8100
264.2,8400
264.2,8600
264.2,9000
264.2,9300
264.2,9400
264.2,9500
264.2,9900
264.2,10400
264.2,10800
264.2,11000
264.2,11600
264.2,12200
264.2,12300
264.5,4500
264.8,9100
265.7,300
265.7,600
265.7,700
265.7,1000
