t,neuron
500.7,8800
500.8,6650
500.9,9300
501,4200
501,5800
501.3,4450
501.3,9500
501.5,3750
501.5,8400
501.6,1300
501.6,3000
501.6,4550
501.7,1100
501.8,1050
501.9,8150
502,9450
502.1,2650
502.1,4950
502.1,6750
502.3,2000
502.3,7850
502.5,7700
503.1,5200
503.3,2200
503.7,5950
503.7,7450
504,750
504,2450
504.1,5750
504.2,3050
504.2,5050
504.3,1000
504.6,0
504.6,3850
504.6,6500
504.8,5500
504.9,9050
505,50
505,1250
505,5700
505,7250
505.1,2550
505.1,4650
505.1,5250
505.1,7900
505.2,4250
505.3,3100
505.3,3200
505.3,6100
505.4,8750
505.5,350
505.6,7650
505.6,8550
505.7,100
505.7,8500
506.1,3300
506.2,150
506.2,1350
506.3,900
506.3,5150
506.3,7300
506.3,7550
506.3,9400
506.4,3650
506.5,8900
506.6,4500
506.7,6150
506.7,6200
506.7,6900
507,3900
507.3,4300
507.4,6300
507.4,6850
507.5,5400
507.5,8950
507.6,7950
507.6,8250
507.6,9600
507.7,8050
507.9,7050
508.2,1900
508.3,6550
508.4,200
508.4,4850
508.8,2750
508.8,2850
508.8,3700
508.8,6700
509,4400
509.1,5650
509.3,2400
509.4,2600
510.3,5850
510.6,2900
510.6,4000
510.8,1400
510.8,5350
510.8,9850
511,7400
511.1,1750
511.1,9050
511.3,8600
511.7,5100
511.7,7600
511.8,550
511.9,6600
511.9,8450
512,1800
512,5800
512.4,4900
512.5,8800
512.6,1300
512.7,1600
512.7,4800
513.3,6800
513.3,8350
513.5,3750
513.6,5000
513.6,8550
513.6,9100
514,2350
514.1,4750
514.3,1000
514.4,1700
514.6,6750
514.6,8150
514.9,2100
514.9,7000
515.1,5950
515.1,9950
515.2,8400
515.2,9300
515.3,3550
515.8,2800
516,3050
516.2,1850
516.2,2200
516.2,9700
516.4,3200
516.4,8700
516.4,9800
516.5,450
516.7,9500
516.8,8100
516.9,3600
517,500
517,1050
517,2700
517,5200
517.4,100
517.5,650
517.5,2950
517.5,3700
517.6,7250
517.6,7850
517.7,7450
517.7,8300
517.8,6100
517.9,3900
518.2,2550
518.3,1100
518.6,4200
519,5700
519.3,1550
519.5,2050
519.8,6900
519.9,5750
520.2,1450
520.2,7650
520.3,5150
520.4,4250
520.5,4950
520.5,5650
520.5,7750
520.6,3650
520.7,7700
520.7,8850
520.8,8750
520.9,6300
521,7900
521.2,3850
521.2,5450
521.2,9250
521.3,1650
521.4,8200
521.5,250
521.5,4500
521.7,6500
521.8,900
521.9,8600
522,1300
522,1950
522,6350
522,8050
522.2,1800
522.2,7050
522.2,7600
522.3,7950
522.5,9450
522.6,5800
523.1,550
523.3,9750
523.4,5600
524.9,8000
525,650
525,4300
525,5300
525,8450
525.2,1150
525.3,4400
525.3,7550
525.6,7200
525.7,450
525.8,4450
525.8,6450
525.8,9000
525.9,6600
526.1,850
526.4,1750
526.4,5500
526.4,7800
526.7,8400
526.8,50
526.8,4600
526.8,5350
526.8,8800
526.8,9850
526.9,4050
526.9,8750
527,1400
527,7300
527,8250
527.1,2150
527.2,150
527.3,950
527.3,2500
527.3,4350
527.3,4800
527.5,200
527.5,1000
527.5,1250
527.5,2100
527.5,2450
527.6,2850
527.6,5050
527.6,6700
527.6,9050
527.7,350
527.7,8350
527.9,750
527.9,6650
527.9,8900
527.9,9150
528.1,4550
528.1,7850
528.2,4650
528.2,9100
528.5,2200
528.5,2900
528.5,3200
528.5,4850
528.5,5900
528.7,1350
528.7,1900
528.7,3750
528.7,4950
528.9,6950
529,5100
529.3,7050
529.3,7250
530.1,9350
530.2,2750
530.5,2950
530.5,3050
530.7,9950
530.9,8500
531,5250
531.1,2800
531.1,8600
531.3,8700
531.6,100
531.6,3100
531.6,7000
531.6,8150
531.8,3700
531.8,9650
531.9,5800
531.9,9800
532,1450
532,7650
532.1,3300
532.1,4000
532.2,5400
532.2,7950
532.3,3650
532.3,8300
532.3,8550
532.5,6100
532.5,6200
532.6,1800
532.6,7750
533,5850
533.1,5200
533.2,2050
533.4,5000
533.5,0
533.5,900
533.5,4500
533.7,1300
533.7,7450
533.9,3550
534,1050
534.8,2400
534.9,8250
536.1,4350
536.3,350
536.4,4600
536.4,6750
536.7,5650
536.9,2600
536.9,2850
536.9,9500
537,9450
537.2,550
537.3,6650
537.4,2000
537.6,1000
537.6,1150
537.6,4750
537.9,6800
538,1950
538.2,3900
538.2,5350
538.2,6300
538.4,4300
538.5,7550
538.8,9050
538.9,4850
539.1,8300
539.2,3000
539.2,3600
539.2,7900
539.2,9600
539.3,4200
539.3,8400
539.3,8650
539.4,450
539.4,3850
539.5,400
539.5,9300
539.7,6500
539.8,5050
539.9,3400
540,1600
540,4950
540.1,8150
540.4,7250
540.5,1300
540.5,9400
540.9,500
541,1250
541.1,7600
541.2,5950
541.4,5150
541.5,5500
541.9,2650
541.9,9800
542.1,4550
542.2,8450
542.3,7300
542.5,5700
542.5,5800
542.7,550
542.8,5200
542.8,6450
542.9,1700
542.9,3650
542.9,4650
543,2750
543,5650
543,7850
543,8550
543.1,2900
543.2,8950
543.4,1650
543.5,1900
543.5,6900
543.7,6850
543.8,5900
543.9,2350
543.9,2800
544,1800
544,2500
544,4800
544,6600
544,8350
544.2,6950
544.2,7050
544.3,1000
544.4,3750
544.4,7650
544.5,3700
544.6,2050
544.6,3200
544.6,4500
544.6,8750
544.7,8800
544.8,8050
544.9,4250
545,600
545,5450
545.1,1750
545.1,7750
545.1,9750
545.3,3350
545.3,8500
545.3,9850
545.4,4300
545.4,8600
545.5,9150
545.6,6700
545.7,850
545.7,9550
545.8,100
545.8,3550
545.8,6550
545.9,5000
546,9300
546.1,1450
546.1,6650
546.9,7200
547,7900
547.7,750
548.6,9050
548.7,7800
548.8,9450
549.1,8000
549.4,4000
549.8,5750
549.8,8250
549.9,5250
549.9,7450
550,5350
550.1,6350
550.2,900
550.3,2200
550.6,8900
550.7,1050
550.8,7950
550.9,200
551,5600
551.1,4950
551.1,7000
551.2,4600
551.2,9000
551.3,1400
551.4,2150
551.6,1200
552.3,1250
552.7,6750
552.7,7550
552.8,2300
552.9,3900
552.9,8600
553.1,7650
553.2,50
553.2,350
553.3,7600
553.7,1150
553.9,3300
554,8350
554.1,4200
554.2,2600
554.2,7250
554.3,6150
554.5,2850
554.5,8550
554.8,4150
555,7300
555,8200
555.1,3100
555.2,6300
555.2,8300
555.2,8700
555.3,8850
555.5,550
555.5,2000
555.5,4400
555.6,5100
555.7,1950
555.7,6450
555.7,8100
555.8,4750
555.9,5400
556.2,4300
556.4,6100
556.5,1300
556.5,4900
556.5,5650
556.6,9300
556.7,1000
557.4,1800
557.4,6200
557.4,6500
557.4,6800
557.8,3700
557.9,900
558,450
558.2,2950
558.3,4450
558.5,0
558.5,4050
558.8,8800
558.9,4350
559.5,8150
559.7,5000
560.1,6900
560.6,9100
561,3550
561.1,8750
561.4,750
561.4,9700
561.7,3050
561.7,3650
561.9,3450
562,7850
562.2,8450
562.5,2750
562.5,5350
562.6,1400
562.6,5800
562.6,7050
562.6,7700
562.8,1850
563.2,5450
563.2,8050
563.2,8400
563.3,7950
563.4,2400
563.5,5500
563.5,7650
563.5,9800
563.6,1700
563.6,4650
563.6,5950
563.6,7300
563.6,9050
563.7,150
563.9,9850
564,7750
564.1,1750
564.1,3750
564.1,8550
564.4,4550
564.4,6600
564.6,1350
564.6,2450
564.6,5050
564.9,1650
564.9,5850
564.9,7000
564.9,9450
564.9,9500
565,1050
565,9400
565.1,850
565.1,3600
565.3,6400
565.4,100
565.4,1800
565.4,4000
565.5,1450
565.5,3200
565.5,9950
565.6,2000
565.6,2550
565.6,8600
565.7,1250
565.7,6450
565.9,1900
565.9,2700
565.9,3400
566,2050
566.1,450
566.1,4950
566.1,5700
566.3,4800
566.3,4850
566.4,600
566.4,2200
566.4,2900
567,6100
567,6700
567.1,1300
567.6,1600
567.7,500
567.7,2800
567.8,6300
567.9,9750
568.1,8700
568.4,5200
568.4,6850
568.7,8300
568.8,7250
568.8,7600
568.8,9050
568.9,6050
569.1,4500
569.4,9200
569.6,8150
570,5650
570.1,7900
570.2,7550
570.2,7650
570.3,9250
570.5,550
570.6,200
570.6,5750
570.6,5800
571.1,8200
571.3,1000
571.4,8500
571.7,3650
572,6950
572.2,4250
572.3,8750
572.6,2350
572.6,7450
572.8,5000
572.8,8800
572.8,8900
572.9,4600
572.9,6550
573,900
573,5300
573,5350
573.2,7400
573.4,4200
573.6,7850
573.7,50
573.7,4300
573.9,3900
574,2050
574,3700
574,9100
574.1,6800
574.1,7050
574.2,3000
574.2,9150
574.3,300
574.3,2400
574.3,3300
574.3,9300
574.3,9550
574.4,2650
574.5,2950
574.5,3750
574.5,8000
574.6,1050
574.7,1100
574.7,7000
575.1,4400
575.1,8600
575.2,6750
575.2,8950
575.4,3100
575.8,350
575.8,8050
576,8250
576.6,2500
577.1,9800
577.4,3550
577.4,4450
577.7,4350
578.1,6300
578.2,5250
578.3,1150
578.6,1750
578.6,6900
578.6,8550
578.8,5900
579,5450
579,8100
579.3,7150
579.6,9450
579.9,3050
579.9,9350
580.1,1400
580.2,750
580.3,1950
580.5,3850
580.6,5700
580.6,6100
580.6,8350
581.3,4800
581.3,7250
581.4,6850
581.6,2150
581.6,2850
581.6,9050
581.7,1450
581.7,1650
581.7,2450
581.7,5100
581.7,5600
581.7,6650
581.8,5350
581.8,8400
581.9,1250
581.9,5150
581.9,7300
582,5200
582,5650
582,9750
582.1,1000
582.1,2750
582.1,6450
582.2,5050
582.4,3200
582.4,7900
582.6,4650
582.8,1050
582.8,7700
582.8,8300
583,6350
583,7650
583.1,8450
583.8,1700
584.2,2800
584.4,100
585.4,1800
585.6,1300
585.8,3650
586,3900
586,5800
586.2,3700
586.5,600
586.5,4600
586.5,9700
586.6,8850
586.7,6500
586.7,8050
586.8,2600
586.9,8250
587.3,550
587.3,9600
587.4,7800
587.7,9500
587.8,2050
587.9,4550
587.9,7850
588.2,7200
588.2,7950
588.3,7250
588.4,3600
588.4,4050
588.5,4500
588.5,5400
588.5,7550
588.6,9850
588.7,5750
588.9,5850
589,50
589,4950
589,6750
589.1,2200
589.1,8550
589.3,5500
589.3,8000
589.4,850
589.6,6700
589.6,7450
589.6,8300
589.7,8150
589.9,1850
589.9,2900
590,1400
590,6150
590.5,8600
590.6,150
590.6,1900
590.6,7650
590.7,6600
590.8,2500
591,4300
591,8750
591.1,1550
591.2,200
591.2,6800
591.2,9300
591.3,2650
591.5,5950
591.5,7000
591.5,7900
591.6,2850
591.6,5150
591.8,3200
591.9,8800
592.1,5650
592.1,7600
592.3,4200
592.4,900
592.4,1750
592.4,6850
592.7,1050
592.7,3100
592.9,4900
592.9,9450
592.9,9800
593,5800
594,1350
594,6300
594,9000
594.2,9050
594.3,2950
594.4,4850
594.5,3750
594.6,8500
594.8,3350
594.8,4650
594.9,7050
595.4,7750
595.8,1450
596.4,6350
596.5,8700
596.7,350
597.3,1250
597.4,1300
597.8,5700
597.9,5350
597.9,8950
598,1000
598.2,3300
598.3,2750
598.3,4550
598.4,1100
598.4,2300
598.6,450
598.8,4250
598.9,3650
599,6900
599.1,8250
599.3,7700
599.4,550
599.5,2800
599.5,3050
599.5,6550
599.6,4100
599.6,4400
599.7,1800
599.8,500
599.8,4750
599.8,7250
599.9,200
599.9,1950
599.9,2350
599.9,4450
599.9,7300
599.9,7650
599.9,8400
599.9,9100
600,2400
600,9150
600.1,100
600.2,750
600.2,4000
600.2,4500
600.3,2700
600.5,7600
600.5,8750
600.6,3000
600.6,4600
600.6,6450
600.6,7950
600.9,8800
601.1,1150
601.1,8350
601.2,9550
601.3,5150
601.3,9850
601.4,4800
601.4,5000
601.4,6100
601.5,3550
601.6,1600
601.6,5100
601.7,9950
601.9,8200
602,4350
602.1,4200
602.2,2000
602.3,6400
602.8,5650
602.9,1650
602.9,3900
603,9300
603.1,8550
603.5,4950
603.5,5200
603.6,4850
603.7,8600
603.8,3200
603.9,6650
604,5800
604.1,7850
604.1,9250
604.3,3700
604.4,1850
604.6,4300
605.3,1450
605.6,5500
605.6,7550
605.8,9750
605.9,8300
606,3400
606,6600
606.1,2050
606.6,1800
606.8,6300
606.9,800
606.9,1300
607.1,1750
607.1,5250
607.5,8150
607.6,9450
607.7,8450
607.8,5750
608,6750
608.4,8900
608.6,8750
608.7,7450
608.9,5700
608.9,9100
609.1,550
609.2,2500
609.4,5050
609.5,250
609.6,1900
609.6,2850
609.7,9500
609.8,2200
609.8,5900
609.8,7650
609.8,9800
609.9,8250
610.1,400
610.3,50
610.4,9700
610.8,3650
610.9,5600
611,7800
611.4,7000
611.6,6700
611.7,5450
611.9,9050
612,350
612,1350
612,7050
612,7950
612.1,8350
612.4,7250
612.4,8650
612.6,5000
612.7,2400
612.7,2600
612.8,9850
613.1,2800
613.2,7900
613.3,7200
613.5,5350
613.6,3700
613.6,4000
613.6,5850
613.6,5950
613.6,6950
613.7,8050
613.9,2950
614,6100
614.2,3100
614.2,3300
614.2,5200
614.3,2450
614.3,3600
614.3,7300
614.3,7700
614.4,750
614.4,5650
614.4,7600
614.5,3750
614.5,7550
614.6,8400
614.7,2750
614.7,6200
614.8,6800
614.9,1050
614.9,6500
615,600
615,4200
615,4450
615.1,1700
615.1,2150
615.1,2550
615.1,3850
615.2,100
615.3,1400
615.5,1650
615.5,6900
615.5,8600
615.6,850
615.6,6450
615.7,9250
615.8,1000
615.8,9650
616,1800
616,4400
616,8800
616.1,450
616.1,1750
616.1,6600
616.1,7750
616.1,8100
616.3,950
616.5,5100
616.6,7400
617,150
617,4900
617.5,7850
617.6,4950
618.4,5800
620.1,7650
620.3,1250
620.4,3200
620.5,0
620.6,4350
620.8,8000
620.9,3000
621.2,4850
621.6,7000
621.6,8200
621.7,4750
621.7,7050
621.9,9800
622,2650
622,3900
622,5350
622,8150
622,8750
622.1,200
622.2,2500
622.2,3650
622.3,3350
622.3,6300
622.4,3050
622.4,4150
622.7,8850
622.7,9450
622.8,4050
622.9,2900
622.9,3750
623,8550
623.1,1900
623.2,550
623.5,500
623.6,6800
623.7,3550
623.7,6750
623.8,5500
623.8,8700
623.9,7750
623.9,9050
623.9,9750
624,1300
624,5650
624,9600
624.1,7250
624.3,250
624.3,4550
624.3,8250
624.4,50
624.4,6850
624.5,6650
624.6,4300
624.6,4600
624.7,4900
624.7,8800
624.8,5400
624.9,5450
625,4800
625.3,1050
625.3,5250
625.3,6350
625.4,5700
625.5,850
625.5,1150
625.5,7650
625.5,8400
625.7,1750
625.7,3450
625.7,8300
626.1,7600
626.2,1450
626.3,5800
626.3,9300
626.6,5850
627.1,9850
627.7,1800
627.7,2050
628.2,4500
628.7,8600
629,900
629.6,1000
630,5150
630.2,6450
630.5,4200
630.6,1950
630.7,200
630.7,7850
630.9,2800
631,3700
631.1,100
631.2,7950
631.4,4400
631.7,9950
631.8,6300
632.1,2850
632.1,9500
632.5,450
632.5,5950
632.7,2350
632.7,5000
632.8,6150
633,4950
633,8750
633.1,7550
633.2,350
633.2,6800
633.2,9550
633.4,6600
633.9,2550
633.9,3300
633.9,8400
634,5650
634.1,8350
634.2,150
634.2,8050
634.3,4600
634.3,8100
634.5,4650
634.5,8500
634.6,7800
634.7,2950
634.7,4000
634.7,7600
634.8,1250
634.8,3100
634.8,9300
634.9,1300
634.9,3600
634.9,7450
635.1,850
635.1,4350
635.1,8550
635.2,750
635.3,550
635.3,2150
635.3,5200
635.3,5450
635.3,8450
635.3,9700
635.4,300
635.4,2200
635.4,5350
635.4,7650
635.4,9050
635.5,1350
635.5,4150
635.5,7300
635.5,8700
635.6,2400
635.6,4250
635.6,6100
635.7,4750
635.8,1450
635.8,1800
636.1,1700
636.2,9650
636.3,3400
636.3,7000
636.4,4300
636.7,7050
636.7,8150
636.8,5500
636.9,3650
637.2,2500
637.2,5000
637.3,9100
638.2,5800
638.7,5700
638.7,8800
639,5100
639,5750
639.1,9600
639.2,7750
639.4,50
639.8,1050
639.9,1150
640,3050
640.1,2750
640.2,9450
640.3,1750
640.3,3200
640.3,6550
640.5,3750
640.5,7250
640.5,8300
640.6,4800
640.7,7850
640.8,4850
641.2,3450
641.2,9850
641.3,6300
641.4,6450
641.7,6700
641.8,900
641.8,5650
641.9,200
641.9,1600
641.9,1850
641.9,2450
642,650
642,1000
642,2850
642,5250
642,8600
642.1,9350
642.2,2100
642.3,6500
642.4,2050
642.4,3000
642.4,5400
642.4,9400
642.7,600
642.7,1950
642.7,6650
642.9,1450
643,9250
643.4,4450
643.4,6350
643.4,8250
643.5,350
643.6,6750
643.7,1300
643.8,7650
644.3,2000
644.4,3900
644.5,3700
644.5,8750
644.6,4350
644.6,5950
644.7,2800
644.7,7550
645,7950
645.2,4400
645.6,8000
645.7,100
645.8,6100
645.8,9050
645.9,5850
646.1,1650
646.3,7600
646.4,4950
646.6,4500
646.6,7700
646.9,5200
646.9,6950
648,1900
648.8,850
649.1,1400
649.4,7050
649.7,1800
649.7,6850
649.7,9800
649.8,7900
649.9,9150
650.1,8550
650.2,6800
650.3,3050
650.6,3100
650.6,4600
650.7,1250
650.7,3650
650.9,5100
651.2,550
651.2,1000
651.2,5900
651.3,5800
651.3,8050
651.4,6900
651.5,0
651.5,7300
651.6,8150
651.6,8400
651.6,8450
651.7,6150
651.7,9450
651.9,5350
652,5000
652.2,4200
652.3,1300
652.3,8900
652.4,2650
652.5,2350
652.7,9850
652.8,9300
652.9,4850
652.9,5850
653,5150
653,8800
653.1,2200
653.2,150
653.2,4550
653.3,7150
653.3,7250
653.5,2750
653.6,900
653.6,1750
653.6,6750
653.6,8850
653.7,9500
654,8500
654.1,2950
654.5,750
654.6,2850
654.6,6450
654.6,7650
654.7,6350
654.7,8750
654.8,3900
654.8,4300
654.9,8200
655,2500
655,4950
655,5450
655.1,6300
655.2,3200
655.2,6600
655.2,8600
655.3,6700
655.4,7450
655.5,8700
655.6,5650
655.6,9000
655.7,3750
656,3550
656,9050
656.4,2900
656.4,8350
656.9,4450
657.6,500
657.7,7800
658.3,7850
658.7,8550
659.3,200
659.3,4500
659.3,7950
659.4,9800
659.5,50
659.5,1800
659.6,350
659.6,450
659.6,1700
659.6,2150
659.6,5700
659.7,3400
659.7,7550
659.8,5600
660.1,2800
660.3,7050
660.4,7000
660.4,8300
660.7,4650
660.8,1100
661,5300
661,5750
661.1,3300
661.2,1050
661.3,7250
661.3,7900
661.3,9100
661.4,400
661.4,4250
661.4,5950
661.5,4050
661.6,100
661.6,4100
661.7,7750
661.8,3600
661.8,5200
662.1,1450
662.1,9700
662.2,5350
662.3,2400
662.3,8150
662.5,4350
662.6,2200
662.6,2850
662.6,5500
662.8,950
662.8,5800
662.9,850
662.9,6750
663,5150
663.1,550
663.1,1750
663.1,5400
663.1,9950
663.2,8600
663.3,2050
663.3,3650
663.3,3700
663.3,8400
663.4,8050
663.5,650
663.6,5450
663.8,6100
664.1,9300
664.3,3000
664.4,3550
664.4,3900
664.4,7700
664.4,9450
664.5,1850
664.6,8750
664.8,1300
665,8800
665.5,8250
665.9,7650
666,5900
667.3,5100
667.5,6800
667.5,9600
668,7600
668.1,5000
668.3,9850
668.8,8350
668.8,9050
669.1,4000
669.2,6900
670,1950
670,3850
670.1,200
670.1,4850
670.4,5650
670.6,6450
670.7,4200
670.8,1900
670.9,150
670.9,4750
671,1800
671,4800
671,6600
671.1,4300
671.1,4600
671.2,1000
671.2,6550
671.3,300
671.3,1400
671.4,5050
671.4,7450
671.4,8450
671.4,9750
671.5,3200
671.5,7300
671.5,8950
671.7,1050
671.8,50
671.8,750
672,2000
672,2750
672.1,4400
672.1,7550
672.2,4350
672.4,600
672.4,2700
672.4,4900
672.4,8900
672.5,1150
672.5,8300
672.6,2500
672.7,6300
672.7,7250
672.7,9800
672.8,850
672.8,3450
672.8,5350
672.9,8750
672.9,9450
673,1750
673,3100
673.1,3700
673.2,2200
673.2,7200
673.3,6750
673.4,2600
673.4,7900
673.4,8250
673.5,2950
673.7,1300
674,7950
674.1,7050
674.1,9350
674.3,350
674.4,3050
674.4,3750
674.4,4950
674.5,1250
674.8,6650
675.6,5650
676.3,8700
676.6,5250
676.6,8550
676.6,9100
676.7,6200
676.7,9400
677.3,8350
677.4,6500
677.6,9950
677.9,5800
678,4500
678,7850
678.4,3400
678.4,8000
678.7,5150
678.7,7650
678.8,8400
679.2,8200
679.4,450
679.6,8050
679.7,5500
679.7,9250
680,4650
680.2,5600
680.2,5850
680.5,4550
680.9,900
680.9,2850
680.9,5750
681,2650
681,3200
681.2,2900
681.2,8600
681.2,9850
681.3,7600
681.8,7000
682,550
682.2,1550
682.2,8500
682.3,2050
682.3,5000
682.7,0
682.8,5700
683,7050
683.2,4400
683.2,6350
683.3,7450
683.4,7800
683.5,6850
683.7,7250
683.7,8800
683.8,500
683.8,2800
684,750
684,6300
684,9450
684.1,6550
684.2,5100
684.3,1000
684.4,6450
684.4,7900
684.7,2150
684.7,8150
684.7,9300
684.9,3550
684.9,9150
685,3900
685.1,3650
685.2,5200
685.3,250
685.3,5350
685.4,1800
685.6,9050
685.7,6050
686,7300
686,9800
686.2,4200
686.3,50
686.3,4450
686.4,2750
686.4,7850
686.6,3300
686.9,4950
687.2,4300
687.6,3750
688.1,8100
688.1,9100
688.3,5800
688.4,300
688.5,6100
688.7,9550
688.9,1700
689,1650
689.1,4500
689.2,100
689.2,1150
689.2,9750
689.3,1050
689.3,4250
689.3,7600
689.4,7550
689.4,8550
689.5,5650
689.5,5750
689.5,7400
689.5,8750
689.7,7650
689.7,8650
689.8,1450
689.9,8900
690,1100
690.1,4800
690.1,7250
690.3,8850
690.4,1350
690.4,8250
690.6,9500
690.7,1400
690.7,2000
690.8,1300
690.9,6950
691,2300
691,6800
691.1,1750
691.1,5450
691.7,4850
691.8,3700
691.9,7950
692.1,4350
692.6,8400
692.9,7700
693,7750
693.2,850
693.2,1600
693.2,3050
693.8,7200
694.1,550
694.2,1800
694.4,2450
694.4,9300
694.6,1850
694.7,5950
694.7,6650
694.8,6600
694.9,8150
695,7450
695.1,6150
695.2,3650
695.2,8050
695.3,2950
695.3,4000
695.3,5400
695.3,8300
695.3,8350
695.4,2500
695.5,8000
695.5,8200
695.6,2850
695.7,2400
695.7,2550
695.8,350
695.8,5900
695.8,8600
695.8,9350
695.8,9850
695.9,1900
695.9,5000
696,3600
696,3750
696.1,150
696.1,3900
696.3,5850
696.6,3100
696.7,1950
696.7,6750
696.8,5650
697.2,1250
697.4,5350
697.5,9050
697.7,7850
698.1,4600
698.5,1750
699.3,6700
699.7,7300
699.9,9450
700.1,1700
700.2,200
700.2,8450
700.3,8750
700.3,9700
700.8,5500
701.3,2750
701.5,2800
701.8,4300
701.8,7900
701.9,4950
702,3000
702,8550
702.3,9800
702.5,7550
702.6,5200
702.8,1800
702.8,3200
702.8,4550
702.9,9300
703.1,2350
703.1,7250
703.1,8400
703.2,5700
703.5,2200
703.5,4200
703.5,5800
703.7,1000
703.8,1300
703.8,2900
704,450
704.1,7000
704.1,7650
704.4,1400
704.5,3750
704.7,5600
704.7,6300
705,3300
705,6900
705,7050
705,7600
705,8800
705.1,4850
705.1,8950
705.2,2050
705.2,9100
705.3,6500
705.4,900
705.5,0
705.5,9950
705.6,5250
705.6,9500
705.9,6450
706,1450
706.1,4050
706.2,750
706.2,4750
706.3,100
706.3,5050
706.4,50
706.4,6800
706.5,2850
706.6,3900
706.6,8500
706.7,3700
707.2,3550
707.3,5000
707.5,5650
707.6,8700
707.7,4650
708.3,7800
708.5,8150
708.6,7950
709,5450
709.1,5950
709.1,8750
709.5,6100
710.4,8250
710.8,9050
711,1050
711,7850
711.1,8000
711.6,3650
711.7,600
711.7,9750
711.9,3100
711.9,5350
712.1,8350
712.2,550
712.2,1750
712.2,6850
712.2,9150
712.3,2550
712.3,4400
712.3,5100
712.4,8600
712.5,4500
712.9,200
713,350
713.2,8900
713.4,2650
713.4,5750
713.6,5150
713.7,6600
713.7,9450
713.8,5500
714,6750
714.1,2750
714.5,1950
714.5,6550
714.5,7250
714.5,7650
715,2800
715,4250
715,9850
715.2,500
715.3,6300
715.3,9600
715.4,9800
715.6,4100
715.8,8300
716,6150
716.2,8400
716.4,7200
716.4,7450
716.6,150
716.8,6800
717,5700
717.2,2500
717.4,6950
717.5,5850
717.7,9050
717.8,8800
717.8,9250
717.9,9700
718,7300
718.1,2450
718.1,4800
718.2,1900
718.2,3850
718.3,4450
718.3,7050
718.5,4300
718.7,4000
718.8,8550
719,100
719,6100
719,7550
719.1,3400
719.1,5000
719.1,8850
719.2,4950
719.2,5050
719.2,7750
719.8,2400
719.9,1600
719.9,5200
720.1,7700
720.2,4350
720.4,4200
720.5,650
720.6,1800
720.6,3550
720.6,5950
720.7,8050
720.9,3750
721.3,1300
721.3,4050
721.5,7600
721.5,7900
721.8,5350
721.9,1000
721.9,5800
722,1750
722,2950
722,3050
722,5650
722.1,3900
722.1,5250
722.2,300
722.2,1450
722.2,1850
722.2,9550
722.3,6700
722.4,4600
722.4,5150
722.4,8200
722.4,8450
722.5,850
722.5,7000
722.5,9100
722.5,9850
722.6,6350
722.7,1150
722.7,7450
723.2,5900
723.3,4550
723.3,7850
723.4,5500
723.4,9500
723.5,3000
723.6,1700
723.6,2050
723.6,4150
723.7,4400
723.8,3200
723.8,8750
723.9,1650
724.1,6650
724.2,7250
724.2,9750
724.3,750
724.4,900
724.8,2850
725,9400
725.1,8100
725.5,0
725.5,8150
727.1,6300
727.3,3600
727.3,3700
727.3,6750
727.4,2750
727.5,8600
727.6,8800
728,200
728.2,50
728.2,3650
728.3,9300
728.4,1400
728.4,8350
728.4,9950
728.5,1300
728.6,4650
728.7,2700
728.9,5200
728.9,8950
729.1,1100
729.2,5350
729.2,6500
729.2,7300
729.2,7550
729.4,7400
729.5,1050
729.5,5400
729.6,5100
729.6,6450
729.6,6900
729.6,8250
729.8,8500
729.9,7650
730.1,7050
730.2,2100
730.2,6600
730.2,9050
730.3,5750
730.3,6800
730.6,1250
730.7,1950
730.8,6950
730.9,2950
731,4950
731,8850
731.1,4500
731.2,1750
731.2,9450
731.5,1800
731.5,8700
731.6,3050
731.6,8300
731.7,8400
732,5700
732.1,9350
732.2,1350
732.4,650
732.5,2150
732.6,2350
732.6,5650
733.2,3100
733.5,5600
733.6,450
733.6,900
734.2,8550
734.6,3450
734.6,4750
734.9,5850
734.9,6350
735,550
735,3400
735,5000
735.1,4800
735.2,2650
735.3,2200
735.5,4450
735.6,350
735.7,1700
735.7,8100
735.8,5250
735.9,150
735.9,2800
735.9,3900
735.9,5800
736,2500
736,2900
736,4300
736,7000
736,8750
736,9100
736.1,8650
736.2,7800
736.2,7900
736.3,2550
736.3,6200
736.4,6100
736.4,6850
736.4,9800
736.5,2000
736.6,7250
736.6,7750
736.7,3650
736.7,7300
736.7,8350
736.8,3300
736.8,4000
736.8,4150
736.9,500
736.9,850
736.9,1600
736.9,3350
736.9,5450
737.4,750
737.4,9500
737.7,1300
737.7,7700
737.7,7950
737.8,7050
737.9,9300
738.1,100
738.1,200
738.2,5150
738.3,8050
738.3,8150
739.2,1750
739.7,2850
739.7,7600
740.4,8600
740.7,7850
740.9,3200
741.4,1000
741.4,4850
741.6,4550
741.7,9700
742.2,6600
742.2,9000
742.4,4650
742.9,3700
742.9,7150
743,2400
743,4200
743.1,4400
743.1,5650
743.2,1250
743.2,4950
743.3,9050
743.5,8200
743.6,5700
743.8,1800
743.8,5350
743.9,1150
743.9,1400
743.9,5750
743.9,6700
743.9,8450
743.9,8700
744,1050
744,8400
744.3,4250
744.4,950
744.4,5500
744.5,2200
744.6,3000
744.6,4600
744.6,6550
744.6,8900
744.8,1450
744.8,7650
744.9,500
744.9,3550
744.9,5900
745,600
745,2050
745.1,9150
