t,neuron
499.8,7250
499.9,1650
499.9,3700
499.9,6500
499.9,6950
500.1,5150
500.2,8750
500.4,7050
500.5,1900
500.6,3100
500.6,5650
500.6,9300
500.8,5950
501.2,4250
501.3,4850
501.4,3200
501.6,1300
501.7,1000
502,8050
502.2,7650
502.6,4900
502.7,4400
503,3050
503,7450
503,7600
503.1,450
503.1,2000
503.1,7850
503.3,8000
503.3,9450
503.4,550
503.5,200
503.5,2850
503.5,6700
503.5,8150
503.5,9850
503.7,8950
503.9,7900
504.4,2700
504.5,850
504.6,0
504.6,500
504.9,5600
504.9,6100
505,2500
505,3400
505,6600
505,6900
505.1,4500
505.1,5500
505.3,1750
505.5,1250
505.5,4550
505.5,5700
505.7,9050
505.7,9700
505.9,1800
506,3000
506,5750
506.1,6200
506.2,1850
506.2,2600
506.3,4150
506.3,7950
506.3,9750
506.4,7550
506.5,8700
506.9,1700
506.9,4600
507,2550
507.1,50
507.1,4000
507.1,5800
507.1,8550
507.1,9250
507.2,9000
507.3,2950
507.3,4300
507.3,9950
507.4,9550
507.5,3900
507.5,8400
507.7,8800
507.7,9600
508.1,4450
508.3,1400
508.3,2200
508.3,8750
508.6,3650
509.2,3300
509.3,2650
509.4,9500
510.4,3700
510.5,2750
511.1,7250
511.3,4650
511.5,4800
511.6,6750
511.7,5950
512,3550
512.2,4950
512.3,2400
512.4,8350
512.6,9100
512.9,5000
513,1050
513.1,900
513.5,5450
513.7,6800
513.9,7600
514,750
514.1,2550
514.2,1300
514.2,8150
514.3,2800
514.3,8300
514.6,1150
514.6,5650
514.7,6450
514.7,7700
514.8,5150
514.8,8450
514.8,9300
514.9,650
514.9,3200
514.9,7300
514.9,7650
515,450
515,950
515,4500
515.1,100
515.1,1350
515.1,2350
515.1,8250
515.2,6300
515.3,1900
515.3,3850
515.4,4200
515.5,5800
515.5,9400
515.6,5350
515.6,8900
515.7,7200
516,2050
516,6600
516.1,150
516.2,6950
516.2,9050
516.3,1000
516.3,1700
516.3,4400
516.4,8600
516.5,1750
516.5,3650
516.5,4300
516.5,6650
516.6,3100
516.6,8100
516.7,7900
517.2,3750
517.4,550
517.4,7050
517.5,350
517.6,4350
517.6,8550
517.8,7850
518,1450
518.8,3050
518.9,2300
519.1,5200
519.2,3600
519.9,5050
520.2,9800
520.4,8500
520.4,8700
520.4,8950
520.5,8400
520.7,2850
521.1,5250
521.5,6100
521.6,5000
521.6,9850
522,4850
522,4950
522.1,1800
522.1,2100
522.4,900
522.5,7250
522.5,7750
522.5,7800
522.6,2950
522.6,9450
522.7,6400
522.7,9150
522.8,200
522.8,1650
522.9,6700
522.9,8750
523,1950
523,9000
523.1,500
523.1,6900
523.3,1600
523.4,4000
523.5,2600
523.6,5600
523.7,5100
523.7,8800
523.9,5650
524,2450
524,9500
524.1,2900
524.1,6450
524.2,6500
524.3,6300
524.4,1250
524.4,7000
524.4,8350
524.5,2150
524.5,9750
524.7,3200
525,8200
525.2,3750
525.4,1750
525.4,3900
525.5,150
525.5,8600
525.6,2200
525.6,7550
525.7,100
525.7,5700
525.7,6850
526,3700
526,4250
526,4650
526,4800
526.1,5800
526.1,5950
526.5,600
526.6,7600
526.7,1050
526.7,8250
526.9,8150
527.1,750
527.2,6150
527.5,4600
527.6,3650
528,4500
528.4,5200
528.8,1450
528.8,8050
528.8,9100
528.9,5350
529.1,8000
529.2,300
529.2,1150
529.4,4450
529.6,1300
529.6,5850
529.6,7950
529.7,2750
529.7,8300
529.9,7450
529.9,7650
530,4300
530.3,4050
530.9,5900
531,7900
531,9050
531.6,350
531.8,1000
531.9,6200
532,50
532,450
532,8400
532.1,3300
532.3,5500
532.4,9700
532.5,650
532.5,1800
532.5,2050
532.5,2400
532.5,8900
532.6,7850
532.8,6750
532.8,8650
532.8,9300
532.9,1900
532.9,2800
533,6100
533,9550
533.2,550
533.2,9450
533.3,3100
533.4,850
533.4,1400
533.5,4750
533.6,3550
533.6,4200
533.7,3850
533.7,4900
533.7,9950
533.9,6600
534.1,8750
534.2,8600
534.4,2500
534.5,3700
534.6,3600
534.6,4000
534.6,4350
534.6,4950
534.6,7200
534.6,7600
534.6,7750
534.8,5650
534.9,3050
535.2,5450
535.9,8550
536,4550
536,9800
536.1,3000
536.2,1300
536.2,7050
536.2,9850
536.3,6300
536.3,7300
536.4,2950
536.5,5700
536.6,8450
536.9,7250
537.2,100
537.5,3900
537.6,9600
537.9,2350
537.9,4100
537.9,5000
538.3,5150
538.4,200
538.4,5350
538.4,6550
538.6,9150
538.7,7650
538.7,9050
538.9,1750
539.3,6800
539.5,2800
539.6,4850
539.6,5100
539.7,9350
539.8,5250
539.8,5750
539.8,7950
540,0
540.4,5800
540.5,4650
540.6,8800
540.8,8750
541,8350
541.1,8700
541.3,4500
541.3,8850
541.4,5400
541.5,1950
542.2,1800
542.2,2300
542.2,3750
542.2,7550
542.3,5200
542.4,900
542.4,6950
542.4,8000
542.6,550
542.6,6600
542.9,1050
543,1000
543,1250
543.1,750
543.1,9400
543.2,3650
543.2,7150
543.3,3350
543.3,3400
543.3,8300
543.4,8400
543.6,6650
543.6,8550
543.6,9750
543.7,2550
543.7,3200
543.7,4300
543.7,5950
543.8,6500
543.9,7300
544,3450
544.1,500
544.6,9500
544.8,6450
545,2200
545,9250
545.1,350
545.4,100
545.4,3300
545.4,8100
545.7,4800
545.7,9450
546,8150
546.3,8050
546.4,4950
546.7,5300
547,850
547,7900
547.2,1650
547.2,8500
547.5,9800
547.6,1350
547.7,2750
547.7,7450
548.5,1550
549,7000
549.2,3600
549.2,5650
549.6,7850
549.7,9100
549.9,1450
549.9,1900
549.9,2000
550,2900
550.1,6300
550.1,8600
550.2,7650
550.3,9050
550.5,1700
550.5,2850
550.5,4600
550.6,6900
550.7,6750
550.8,7800
550.9,50
550.9,150
550.9,1300
550.9,5050
551,7600
551,9850
551.2,7050
551.3,1150
551.4,200
551.5,2050
551.5,5950
551.5,6350
551.5,7250
551.7,3700
551.9,5800
552,8350
552.3,1050
552.9,4000
553.1,6100
553.3,5500
554.5,8200
554.7,5350
555.1,8000
555.2,3900
555.4,3100
555.6,5000
555.7,3550
555.7,4200
555.8,4350
555.9,1750
555.9,6850
556.2,5850
556.2,7550
556.4,4850
556.5,1000
556.6,1800
556.7,1250
556.7,8300
556.7,9300
556.8,4900
557.1,600
557.5,4950
557.5,5650
557.6,750
557.6,6050
558,1400
558.2,550
558.4,8750
558.5,3000
558.5,3750
558.5,6300
558.5,6700
558.6,900
558.6,4650
558.6,7850
558.7,8900
559,5600
559.1,7300
559.1,7700
559.2,6200
559.2,8550
559.2,9950
559.3,5750
559.3,8700
559.4,6650
559.5,6800
559.6,5100
559.7,1850
559.7,6550
559.7,7450
559.8,2500
559.8,8800
559.8,8950
559.9,4050
559.9,4550
559.9,4800
559.9,7600
560,2800
560,7950
560.1,4450
560.3,8600
560.4,8350
560.6,2950
560.6,3200
560.7,3650
560.7,5150
560.9,2550
560.9,4300
560.9,9800
561,1100
561.1,6900
561.1,7750
561.2,2150
561.3,2400
561.5,8250
561.6,9600
561.7,2000
561.7,9850
561.9,6450
562,1300
562.6,4400
562.7,0
562.8,7650
563.2,2750
563.2,6350
563.3,5350
563.5,6500
563.6,5500
563.6,7900
563.6,8400
563.7,5800
564,3300
564,8450
564.2,5400
564.5,2850
564.5,3050
564.5,9450
564.6,4250
564.8,1000
565.2,1800
565.2,7200
565.3,6400
565.7,8150
565.7,9700
565.7,9750
565.8,100
566.3,6600
566.3,9950
566.4,2650
566.4,4950
566.8,1750
566.8,9100
566.9,450
566.9,1450
566.9,8300
567,500
567,4350
567.1,350
567.1,8750
567.2,8600
567.2,8850
567.3,3550
567.3,5600
567.4,8050
567.5,3700
567.5,7050
567.6,1050
567.6,6150
567.7,200
567.7,850
567.7,1250
567.7,1850
567.7,2200
567.7,5700
567.7,9050
567.8,7250
567.9,50
567.9,4750
568.1,5950
568.3,1950
568.5,6750
569.4,9500
569.5,7000
569.7,4650
569.8,5650
570.1,5250
570.2,1700
570.7,8550
571.2,2050
571.2,5000
571.6,550
571.7,1300
571.7,4800
571.9,400
571.9,1650
572,3750
572,7100
572.1,8400
572.1,9250
572.2,5200
572.2,9400
572.6,3850
572.6,4200
572.6,6950
572.7,6100
572.8,900
572.8,8800
572.8,9300
572.9,7850
573,2450
573,5850
573.1,1900
573.3,4450
573.4,5450
573.4,8700
573.5,750
573.5,7650
573.5,7800
573.6,4300
573.7,9800
574.1,5300
574.2,2750
574.2,7600
574.3,1800
574.4,3200
574.6,8200
575.1,2800
575.2,2500
575.4,7550
576.3,5350
576.8,3900
577.2,150
577.3,8550
577.5,9050
577.8,1000
577.8,7700
577.9,8350
578,5800
578.1,100
578.1,800
578.1,8600
578.2,1400
578.2,5900
578.3,3100
578.3,6300
578.3,7950
578.3,8950
578.4,2850
578.4,3650
578.4,8450
578.7,6900
578.8,1100
578.8,3700
578.8,4250
578.9,4350
579.1,1750
579.1,7450
579.2,3050
579.4,7050
579.4,7750
579.6,8250
579.8,7650
580.2,1150
580.3,1050
580.3,7250
580.4,8000
580.7,200
580.7,6700
580.7,9850
580.9,7400
581.2,5100
581.2,5700
581.3,7900
581.4,4600
581.4,4850
581.6,8050
581.6,9450
582,3400
582,4500
582.2,2900
582.2,8300
582.6,2400
582.9,8500
583.1,3600
583.2,4000
583.2,6650
583.3,6450
583.4,350
583.5,1450
583.5,4950
583.5,9350
583.6,4200
583.7,7850
583.8,2750
583.8,6600
583.8,7000
583.9,5750
584,1700
584,2200
584,5400
584,9300
584.1,2000
584.1,6800
584.1,8400
584.5,9750
584.8,5150
584.9,3900
584.9,4450
585,2350
585.5,6850
585.7,1350
585.8,7300
585.9,450
586.1,3300
586.1,5500
586.2,9950
586.3,4600
586.3,5650
586.4,8150
586.4,9550
586.5,3650
586.6,550
586.6,5350
586.6,9800
586.7,50
586.7,8750
586.8,3750
587,2700
587,6750
587.1,600
587.1,3700
587.2,4750
587.2,8800
587.2,9250
587.4,3850
587.4,6350
587.6,1300
587.6,7250
588.3,5850
588.6,4300
589.2,300
589.7,1800
589.7,8550
590.4,2950
590.4,5000
590.5,4650
590.7,2650
590.8,2050
590.8,2850
590.8,7600
590.9,1400
591,5800
591.4,8350
591.5,2550
591.7,3050
591.7,9700
591.8,1750
591.8,1850
591.9,5050
591.9,7200
592.1,6300
592.1,8100
592.2,2300
592.2,7950
592.2,8600
592.2,9050
592.3,1650
592.3,2500
592.4,2450
592.4,5950
592.6,7850
592.7,9500
592.8,750
592.8,1950
592.8,8050
592.9,100
592.9,1050
592.9,3100
593.1,2800
593.1,7700
593.1,9100
593.3,3550
593.3,5650
593.4,4400
593.4,5700
593.5,1250
593.5,7900
593.6,4000
593.6,4800
593.6,5200
593.6,6550
593.6,9450
593.7,6450
593.7,7550
593.8,8900
593.9,4550
593.9,6150
594,7650
594.1,4500
594.3,1000
594.3,9300
594.6,3350
594.6,6800
594.7,5100
594.8,900
594.9,200
594.9,2600
594.9,8650
595.1,5250
595.1,8250
595.3,3400
595.3,8850
595.4,650
595.4,6100
595.5,1600
595.5,8700
595.6,5600
595.7,850
595.8,1300
596.1,500
596.1,4050
596.3,1450
596.4,3600
596.6,7400
596.7,3200
597.1,4200
597.3,8750
597.4,8400
597.8,1150
597.8,5350
597.9,7000
598,50
598,550
598,2750
598,5700
598.4,4950
598.4,5900
598.4,8300
598.7,3000
598.7,3300
599.3,4150
599.6,9800
599.8,150
599.9,4750
599.9,8500
600.3,5150
600.5,7050
600.7,5800
600.8,4350
600.8,4650
601,8950
601.2,7700
601.3,5650
601.3,6950
601.4,4300
601.4,5750
601.4,7300
601.6,1800
601.6,6600
602.4,7450
602.5,5000
602.5,8550
602.6,1700
602.8,1900
603.2,6900
603.2,7750
603.4,9850
603.5,2000
603.5,3900
603.5,7650
603.6,3650
603.7,4450
603.7,6750
603.8,3700
603.8,7250
604.1,7600
604.2,8350
604.4,8200
604.5,4200
604.5,4250
604.5,7150
604.5,8250
604.8,1000
604.8,8800
604.8,9500
604.9,4850
604.9,6300
604.9,6400
604.9,8150
605,1400
605,2950
605.1,100
605.1,6450
605.2,750
605.3,8450
605.4,8000
605.5,6500
605.5,8100
605.5,9050
605.7,350
605.8,1750
605.8,6200
605.8,6650
606,250
606.2,2050
606.2,8900
606.3,3750
606.4,3050
606.6,4800
606.7,550
607.4,2800
607.4,9750
607.5,0
607.5,9100
607.8,5450
608,5950
608.2,7950
608.2,9450
608.3,1300
608.3,8600
608.6,900
608.6,5200
608.6,7550
608.6,8050
609,7800
609.1,6850
609.3,8750
609.7,4000
609.8,5500
609.9,1350
610,7000
610.2,4900
610.2,6700
610.3,2500
610.3,5650
610.7,2350
611.2,2200
611.3,9300
611.3,9550
612,200
612,5700
612,9250
612.1,450
612.1,2850
612.3,3000
612.3,4500
612.5,1950
612.5,6100
612.6,3200
612.7,2150
612.7,7850
612.8,3100
612.8,7250
613.3,5000
613.3,6350
613.4,5900
613.4,8350
613.4,8400
613.8,3700
613.8,9150
614.3,1050
614.3,5800
614.6,7200
614.7,4600
614.9,3650
615.1,8550
615.3,2100
615.3,5350
615.3,8250
615.3,9050
615.4,5250
615.6,7650
615.7,5850
615.8,4950
615.8,6300
615.8,6500
616,400
616,1800
616.1,1750
616.2,6600
616.2,8700
616.4,3600
617,2750
617,8150
617.1,1000
617.3,850
617.4,7050
617.5,1150
617.5,7900
617.6,3550
617.6,5100
617.6,8450
617.7,1250
617.7,2800
617.7,7300
617.8,3400
618.1,1900
618.1,4850
618.3,4050
618.3,9500
618.3,9800
618.3,9950
618.4,8100
618.5,3850
618.5,3900
618.5,9650
618.7,8050
618.7,9400
618.8,4300
618.9,7600
618.9,8800
619.2,2950
619.3,4350
619.4,50
619.5,3300
619.6,4400
620.7,7450
621.4,750
621.5,7250
621.6,4500
621.6,9600
621.7,600
621.8,6800
622.1,5800
622.2,2400
622.3,1300
622.3,7550
622.4,4200
622.6,550
622.7,2650
623.1,6750
623.3,4450
623.3,9450
623.5,4550
623.6,3750
623.8,2550
623.8,6100
623.8,8350
623.8,9850
623.9,350
624,8300
624.2,8750
624.3,5350
624.5,9100
624.6,3450
624.7,1700
624.7,8200
625.1,1000
625.3,7950
625.3,8600
625.4,2850
625.5,5650
625.5,7650
625.8,1050
625.8,4000
625.8,7750
626,950
626,7600
626.1,1800
626.1,9050
626.2,3050
626.2,5700
626.2,7000
626.7,3100
626.8,6850
626.8,8850
626.9,3900
627.1,5200
627.2,2500
627.3,150
627.3,9750
628.1,5400
628.1,5950
628.2,8000
628.3,8400
628.7,3700
628.8,900
629.2,100
629.3,1600
629.4,8650
629.7,850
629.7,8150
629.7,8250
629.8,3550
629.9,7850
629.9,7900
630,2150
630.1,3200
630.1,8550
630.2,5150
630.2,6450
630.2,9700
630.5,6650
630.6,1450
630.7,8050
630.8,5800
630.8,6300
630.9,2050
631.1,50
631.1,2750
631.2,7700
631.3,250
631.4,5000
631.5,2950
631.5,4350
631.5,4650
631.6,4600
631.6,8500
631.9,1400
632.1,200
632.1,500
632.1,5650
632.2,1950
632.2,6550
632.2,7050
632.3,3650
632.3,8800
632.4,6700
632.7,4250
632.8,8350
632.9,6950
633.1,8700
633.2,8450
633.3,1800
633.3,6100
633.4,450
633.4,6900
633.5,7800
633.5,9300
633.6,1250
633.6,2350
633.6,4500
633.8,7400
634.1,550
634.1,5600
634.3,4300
634.5,8300
634.9,4900
635,1300
635,4850
635.2,9800
635.4,9950
635.7,2900
636.4,1750
636.4,3300
636.4,5850
636.8,1000
636.8,4800
636.9,1100
637.2,5250
637.6,5050
637.7,7250
637.7,7600
637.8,7200
637.9,2200
637.9,2400
637.9,4950
637.9,9850
638,7650
638.3,9500
638.4,9450
638.6,2600
638.8,1050
638.9,3000
638.9,6600
638.9,8750
639,6350
639,7950
639.1,3750
639.1,5500
639.2,2050
639.2,4200
639.2,5750
639.2,6450
639.2,7450
639.2,7550
639.3,1150
639.3,2800
639.3,5000
639.4,7300
639.5,1350
639.5,7850
639.6,600
639.8,9100
639.9,5100
639.9,9400
640,9050
640.1,0
640.2,4550
640.5,6300
640.6,4750
640.6,6750
640.8,4150
640.9,3650
641,5450
641,6100
641.2,350
641.2,8400
641.3,9600
641.6,100
641.6,650
641.6,7050
641.6,9650
641.7,3600
642.1,4250
642.1,4850
642.1,6250
642.2,3700
642.3,2850
642.3,3900
642.4,5350
642.7,3550
642.7,5650
642.8,7750
642.8,8550
643,5200
643,5950
643.1,750
643.3,3100
643.6,50
643.9,4450
644.4,1300
644.5,5700
644.5,6800
644.9,6150
645.1,1750
645.1,1800
645.4,6500
645.5,7650
645.5,8050
645.7,450
646.4,200
646.5,8750
646.6,8600
646.8,3050
646.8,7550
647.1,4400
647.2,1450
647.3,5100
647.5,4300
647.5,8850
647.6,2450
647.7,800
647.7,1250
647.7,2400
647.7,8250
648,5800
648,8150
648.2,7900
648.4,8700
648.4,9850
648.7,4200
648.8,2950
648.9,500
648.9,1400
648.9,7250
648.9,9700
649.2,3200
649.3,8000
649.3,9450
649.5,1900
649.5,7600
649.6,4000
649.6,8800
649.8,850
649.8,3300
650.3,6650
650.5,6750
650.5,9300
650.6,1150
650.6,7000
650.7,900
650.7,5350
650.9,4550
651,2350
651,9050
651.1,2000
651.3,3100
651.4,7700
651.6,5200
651.7,3400
652,1300
652.1,5850
652.3,8400
652.7,9350
652.8,7150
652.9,1000
653.1,3850
653.2,9150
653.5,2300
653.5,3450
653.5,4350
653.5,5000
653.5,5450
653.5,5650
653.6,4500
653.6,4700
653.7,2900
653.7,6300
654.1,1850
654.2,1950
654.4,250
654.5,5150
654.5,8900
654.6,2800
654.8,2650
654.9,2500
654.9,4950
654.9,8300
654.9,8350
655,4800
655.1,4650
655.1,7950
655.2,1650
655.2,4300
655.6,3000
655.8,1700
655.9,3700
655.9,5250
655.9,8500
656.1,3900
656.1,7050
656.2,8550
656.4,5500
656.7,8600
656.8,6600
657.1,2750
657.1,6800
657.2,8200
657.3,150
657.3,1800
657.5,7300
657.7,6350
657.8,3750
657.9,6850
658.1,8050
658.2,6450
658.4,7650
658.7,750
658.8,9800
659.1,5750
659.2,5300
659.3,2050
659.3,9500
660,650
660,6700
660.1,350
660.2,450
660.2,7550
660.3,5800
660.3,9250
660.4,7750
660.6,200
660.6,7250
660.7,7800
660.7,9600
660.8,0
661.1,9950
661.2,9050
661.4,5900
661.5,4050
661.5,7850
661.6,7900
661.6,9100
661.7,1050
661.9,4600
662,1750
662,6550
662,8450
662.1,4400
662.2,850
662.2,5950
662.3,2850
662.3,2950
662.5,3550
662.6,5350
662.6,7450
662.9,8750
663,9750
663.1,3050
663.1,9300
663.1,9850
663.2,3650
663.4,1450
663.4,2200
663.5,6300
663.6,1900
663.6,3200
663.7,8100
663.8,2150
663.8,9700
663.9,4450
664,5400
664,8400
664.2,550
664.4,100
664.7,9150
664.8,8150
664.9,1000
664.9,4850
665.5,9450
665.7,5200
665.8,300
666,6950
666.1,4350
666.1,8550
666.3,1800
666.3,8800
666.6,3100
666.7,7850
666.8,5050
666.8,8300
667.1,4950
667.1,5650
667.1,6900
667.1,7650
667.2,1250
667.2,6750
667.4,5350
667.5,7600
667.6,7050
668.1,1300
668.1,5150
668.2,5700
668.6,4200
668.7,2450
668.7,4500
668.9,5000
669.1,7200
669.1,8000
669.1,8050
669.1,8600
669.1,8750
669.2,2750
669.3,50
669.3,5100
669.4,2800
669.5,4250
669.6,5500
669.7,4300
669.7,7450
669.7,8200
669.8,2100
670.1,5800
670.1,6200
670.4,900
670.5,4900
670.5,9800
670.6,8250
670.6,8350
670.9,3700
671,6100
671,8950
671.1,1400
671.1,1950
671.3,7000
671.3,7250
671.5,500
671.6,6650
671.7,4650
671.8,750
671.8,9250
671.9,6450
671.9,6800
672,7950
672.4,6550
672.7,1600
673.1,1050
673.7,8400
673.9,3300
673.9,9950
674,1150
674.2,1100
674.7,1800
674.9,2400
675,150
675,8650
675.1,7900
675.2,1650
675.2,3750
675.5,600
676.2,9500
676.3,9100
676.5,2550
677,5650
677.2,2950
677.2,8550
677.4,100
677.4,3550
677.4,4000
677.6,5000
677.7,3650
677.7,9350
677.8,550
677.8,1700
677.8,5750
677.8,6300
677.9,2050
677.9,9400
678.1,9050
678.2,5600
678.4,0
678.5,7650
679,6500
679.3,2850
679.8,3400
679.8,5350
680.3,6600
680.4,200
680.5,1750
680.5,2900
680.8,900
680.8,3100
680.8,5850
680.8,8900
680.9,400
680.9,2000
680.9,3050
680.9,3900
681,800
681.1,4300
681.1,4550
681.1,4850
681.1,7800
681.2,7850
681.3,4750
681.3,7050
681.4,5200
681.5,350
681.5,4650
681.5,6850
681.6,1450
681.7,3200
681.7,8300
681.7,8500
681.7,8850
681.8,8800
681.9,4100
681.9,5250
681.9,7600
681.9,8600
681.9,9300
682,7300
682,8750
682.4,3450
682.4,7400
682.5,5450
682.5,6100
682.6,7550
683,450
683,8700
683.1,4800
683.1,8450
683.3,1300
683.5,7950
683.8,1000
683.8,5800
683.8,6750
683.8,8150
683.9,2500
683.9,3550
683.9,6350
684.7,5000
684.8,5150
685.3,7250
685.4,2800
685.4,4500
685.4,5700
685.4,8350
685.5,9450
685.6,9850
685.8,8400
685.9,3850
685.9,6650
686,8250
686.3,9800
686.4,7850
686.5,7000
686.6,4600
686.8,1900
686.8,9050
686.9,1250
687.1,2750
687.2,1050
687.4,5650
687.5,6450
687.7,3750
688.4,2700
688.6,5350
688.7,1800
688.7,4450
688.8,6300
688.9,1700
688.9,4000
688.9,8550
688.9,9750
689.1,250
689.1,1350
689.1,2150
689.2,550
689.2,750
689.2,3900
689.3,4200
689.3,7650
689.6,850
689.6,4350
689.6,6400
689.8,1950
689.8,7750
689.9,4950
690,4050
690.1,3300
690.1,5500
690.2,2200
690.3,5100
690.3,8600
690.4,100
690.5,3600
690.6,2650
690.6,7600
690.7,5950
690.7,6800
690.9,4150
691,9500
691.4,1300
691.4,9550
691.5,2450
691.8,4850
691.9,7700
692.2,5200
692.8,3700
693.1,7900
693.1,9150
693.2,4250
694,8950
694.2,7300
694.3,2950
694.6,50
695.1,500
695.1,1750
695.1,7200
695.2,8300
695.5,7250
695.6,5400
695.6,8050
695.7,3200
695.7,4800
695.7,5800
695.8,7550
695.9,150
695.9,1400
695.9,5850
695.9,6900
695.9,7450
696,2400
696.3,2050
696.3,8150
696.4,1800
696.4,5600
696.4,7150
696.6,4500
696.8,7950
697.4,5750
697.4,9800
697.5,3650
697.6,2500
697.7,5350
697.8,1600
697.8,8100
697.8,8200
697.8,9050
697.9,5000
698,1650
698.4,6750
698.6,5450
699.1,2850
699.1,4200
699.1,8550
699.2,9850
699.4,1450
699.4,7850
699.7,8650
699.9,1150
699.9,6950
699.9,9300
700.1,7050
700.2,9700
700.4,9450
700.6,2800
700.6,3750
700.6,8450
701.3,5050
701.4,8800
701.5,550
701.5,6650
701.6,8400
701.7,2000
701.8,6450
701.9,4550
702.1,1000
702.1,5700
702.3,4300
702.4,5650
702.7,3300
702.9,4650
702.9,4950
702.9,8250
702.9,8600
703.1,350
703.1,4400
703.3,3900
703.4,5900
703.9,8750
704,5250
704.1,5950
704.2,0
704.2,9350
704.5,5200
704.5,8350
704.6,2550
704.7,100
704.7,900
704.7,6800
704.8,8000
704.9,9050
705,4000
705,6300
705.1,2300
705.1,3850
705.2,2350
705.2,6700
705.3,3100
705.4,1050
705.4,1750
705.4,2750
705.4,6600
705.4,9100
705.5,5150
705.5,8700
705.6,6100
705.9,6150
705.9,7000
706,1900
706,6550
706.1,600
706.1,4450
706.2,300
706.2,4850
706.2,8550
706.5,8500
706.5,9400
706.6,2650
706.6,8850
706.7,1300
706.8,6050
706.9,7800
707.4,7650
707.5,9500
707.6,9800
707.7,450
707.7,500
707.7,3550
707.8,6500
707.9,1950
707.9,3600
707.9,9600
708,4350
708.1,2950
708.3,4750
708.3,7600
708.4,7250
708.5,7900
708.6,1450
708.6,1800
708.6,5450
708.7,7050
708.8,3650
709.4,7300
709.4,8900
709.8,3400
710.1,6350
710.3,200
710.5,5650
710.6,3050
710.6,3700
710.6,5700
710.6,7450
710.9,1250
711.1,5350
711.2,4050
711.4,8400
711.6,1400
711.6,4300
711.6,7700
711.6,8750
711.6,9750
711.8,5100
711.8,9450
711.9,3000
711.9,5000
712.1,2800
712.1,5800
712.1,7550
712.1,7750
712.2,750
712.2,2400
712.3,1700
712.5,2850
712.5,5500
712.5,8300
712.7,4150
712.7,4200
712.8,2150
712.8,6300
713.3,2600
713.3,3200
713.6,850
713.7,9850
716.3,8150
716.6,100
716.6,4600
716.9,1150
716.9,4950
717,500
717.2,6800
717.3,2500
717.4,1650
717.4,9800
717.5,6600
717.5,8600
717.6,1600
717.8,1800
717.8,3750
717.9,50
717.9,7850
718.2,6750
718.2,7950
718.2,9550
718.4,6550
718.4,9150
718.5,900
718.5,9950
718.7,1100
718.8,4400
719,550
719,5350
719.1,1000
719.2,2950
719.3,4500
719.6,8550
719.9,7200
719.9,8250
720,9050
720.4,2200
720.4,8950
720.5,9300
720.7,5100
720.9,1300
720.9,8050
720.9,9850
721,7750
721,8800
721.1,3900
721.2,650
721.3,2750
721.4,5150
721.4,7250
721.4,8350
721.4,8450
721.6,2450
721.6,5200
721.8,7000
721.9,4650
721.9,9250
722.1,1750
722.1,7600
722.1,7650
722.5,0
722.5,1850
722.6,6100
723,2900
723.1,4200
723.1,5250
723.1,9350
723.2,150
723.3,5400
723.5,6950
723.5,8200
723.6,1050
723.6,4300
723.9,6900
723.9,7900
724,1400
724.1,9700
724.5,1950
724.6,9750
725.1,7550
725.2,200
725.2,3400
725.6,8600
725.8,6350
725.9,4550
726,4000
726.1,8700
726.1,8750
726.2,5800
726.2,8150
726.2,9050
726.4,2700
726.4,5000
726.4,7700
726.5,7400
726.6,6850
726.7,3050
726.7,9500
727,5850
727.1,4950
727.2,4800
727.3,3100
727.4,1800
727.4,3700
727.4,7050
728,4350
728.1,600
728.2,5500
728.3,6450
728.5,8950
728.6,2000
728.6,3450
728.7,2550
728.7,6650
729.4,50
729.5,8250
729.5,9600
729.6,350
729.6,8800
730,1450
730,5350
730,5950
730.1,2050
730.2,5650
730.2,5750
730.2,8100
730.3,8350
730.7,2950
730.7,3650
730.7,4450
730.8,2850
731,1600
731,6800
731.5,3600
731.7,550
731.8,2800
731.8,4600
731.9,3300
732.1,3850
732.1,5700
732.2,850
732.2,1900
732.2,9450
732.4,3750
732.4,7300
732.4,9100
732.7,6700
732.7,7450
732.7,9800
733,5800
733.1,5600
733.1,7000
733.2,750
733.2,2350
733.2,6200
733.2,7950
733.3,2150
733.3,5200
733.3,8400
733.9,6750
733.9,8300
734,450
734.1,1050
734.1,4850
734.1,5450
734.2,8700
734.6,7650
734.7,2750
734.7,7800
734.7,8000
734.7,9050
734.9,7850
735.1,8050
735.3,4500
735.3,6300
735.3,9400
735.6,5350
735.9,7550
736.1,5900
736.5,2500
736.9,1350
737,900
737,7600
737,9150
737.1,6950
737.3,1700
737.3,8600
737.4,100
737.4,8750
737.5,1000
737.5,1750
737.5,1800
737.5,2200
737.5,5000
737.5,7700
738,950
738.1,3200
738.4,6100
738.5,8550
738.6,1250
738.6,6600
738.7,2400
738.8,5050
738.9,4950
739.3,5500
739.3,5800
739.3,7250
739.4,2900
739.4,3000
739.5,4900
739.6,3100
739.6,8850
739.9,200
740,3550
740.1,9350
740.2,3900
740.2,6300
740.7,8400
740.8,4650
741.1,6500
741.4,8200
741.5,4200
741.9,1100
741.9,5150
741.9,7750
742,1500
742.3,1400
742.5,7050
742.6,5100
742.7,650
742.7,4550
742.9,1150
743,9800
743,9850
743.1,350
743.3,1300
743.3,8900
743.4,4800
743.4,8450
743.5,150
743.5,2950
743.5,4400
743.5,4600
