t,neuron
504.7,8050
504.8,4750
505,3200
505.2,3700
505.2,6750
505.3,7150
505.4,6300
505.4,8150
505.5,3100
505.5,5200
505.5,6600
505.6,1300
505.6,4900
505.8,2200
505.9,3650
506.1,6100
506.2,1800
506.2,4850
506.2,8500
506.3,5150
506.3,5650
506.4,9800
506.5,550
506.5,3900
506.6,1750
506.6,4000
506.7,5800
506.9,2850
507.1,6850
507.4,5300
507.4,5950
507.5,4200
507.5,4600
507.5,7000
507.7,8800
508,1850
508.1,350
508.2,4050
508.3,3050
508.4,2500
508.4,6350
508.5,5000
508.5,5900
508.5,8250
508.6,4300
508.8,3300
509,2600
509,2800
509.1,5500
509.2,2400
509.2,6150
509.4,2900
509.7,1650
509.8,4350
509.9,2050
510,1400
510.1,7700
510.3,7650
510.4,9850
510.7,2350
510.7,4500
510.7,6700
510.9,3750
511.5,8200
511.8,5100
511.9,7250
511.9,8550
512,300
512,8900
512.2,4250
512.2,7750
512.3,2450
512.3,7400
512.6,9050
512.8,5350
513,1900
513,4650
513.3,8150
513.6,5800
513.7,6800
513.7,8100
514,2550
514.1,3650
514.2,6950
514.3,0
514.3,8750
514.4,7050
514.4,7450
514.4,7850
514.4,9450
514.5,4950
514.6,8350
514.9,6300
515,5650
515.1,7600
515.1,9400
515.5,650
515.6,8600
515.7,2950
515.7,6050
515.8,1300
516.2,8650
516.5,2700
516.7,5200
516.9,400
516.9,1800
516.9,9800
517,3100
517,6100
517.1,8850
517.2,900
517.2,4800
517.2,8450
517.3,6500
517.3,7550
517.3,7950
517.4,450
517.4,4350
517.5,1100
517.5,5050
517.5,5850
517.6,1250
517.6,1950
517.7,8400
517.8,9100
517.9,200
518.1,5000
518.1,7000
518.2,9750
518.4,1050
518.9,550
519,2150
519,2750
519,4400
519.1,4100
519.2,7050
519.3,500
519.3,8700
519.5,100
519.5,1750
519.6,3850
519.6,7300
519.9,3900
520,1000
520,5250
520.1,7650
520.5,250
520.5,3700
520.5,9550
520.8,5150
520.8,6750
520.9,4600
521,850
521,8050
521.2,8200
521.3,750
521.3,6600
521.5,9300
521.6,3600
521.9,8750
522,4000
522,9500
522.1,4200
522.2,5350
522.4,5700
522.5,4550
522.6,8800
522.7,1600
522.8,9150
523.3,3200
523.6,3400
523.6,5750
523.7,4450
523.8,3750
524,4850
524,6450
524,9600
524.1,3000
524.1,4300
524.1,7250
524.2,1150
524.3,8950
524.4,8000
524.5,3300
524.5,7800
524.6,1700
524.7,5600
524.8,2050
524.8,7900
524.9,8300
525,5450
525.1,600
525.1,2800
525.1,7850
525.1,9000
525.2,2900
525.3,3050
525.3,5800
525.3,8500
525.4,2200
525.4,6900
525.4,8550
525.5,5950
525.9,1800
526,8700
526.2,9450
526.3,1450
526.4,50
526.4,3100
526.4,7200
526.4,7600
526.5,6300
526.6,150
526.6,4500
526.8,1000
526.8,2500
526.9,8150
527,8350
527.1,1250
527.2,0
527.3,3650
527.4,8600
527.6,9350
527.9,1300
528.3,200
528.4,5650
528.9,9850
529.2,4250
529.3,9050
529.4,5100
529.5,9950
529.7,7700
529.8,6550
529.8,7650
530.2,4800
530.3,4200
530.3,8250
530.4,4950
530.4,5350
530.4,5500
530.6,7550
530.6,9800
530.8,2550
530.8,3700
530.8,6350
530.8,7300
530.9,1750
531,6200
531,8400
531.1,8050
531.2,2000
531.2,6650
531.3,5000
531.5,2950
531.7,6100
531.7,6850
532.7,350
532.7,7750
532.7,9500
532.8,450
532.8,2400
532.8,4650
532.9,4400
532.9,6800
533.4,100
533.7,2850
533.7,4050
534.2,500
534.3,6700
534.4,5150
534.6,3300
535.1,1900
535.1,3850
535.3,7450
535.3,8850
535.4,9650
535.8,3650
535.9,9700
536,7950
536.3,2750
536.3,6500
536.3,7050
536.6,4300
536.7,1350
536.7,4850
536.8,6950
537.1,9400
537.3,1650
537.3,5200
537.3,8300
537.4,9850
537.5,4600
537.6,1300
537.7,6750
537.7,7150
537.8,3750
538,850
538.2,3550
538.2,8450
538.3,5350
538.3,8400
538.4,550
538.4,2800
538.4,7250
538.5,650
538.6,1800
538.6,5050
538.6,8900
538.7,1150
538.7,9100
538.8,1700
538.8,5900
538.8,9050
538.9,3050
538.9,4550
539,1450
539.1,1050
539.1,4350
539.1,8500
539.1,8550
539.2,1750
539.3,1950
539.3,5950
539.4,3900
539.4,5750
539.4,9250
539.7,9450
539.9,8000
540,750
540,7550
540.1,7000
540.2,5700
540.4,8350
540.4,8750
540.5,3700
540.6,5650
540.7,1000
542.4,6300
542.9,7300
542.9,8800
543.2,900
543.2,9800
543.4,5300
543.5,50
543.5,1850
543.6,4750
543.6,5800
544,4000
544.4,9300
544.5,1400
544.5,3400
544.5,7800
544.5,8200
544.6,3200
544.6,4200
544.6,7900
544.7,4950
544.7,6550
545,350
545,2950
545.3,2600
545.3,3600
545.3,8150
545.7,4900
545.7,7050
545.7,8600
545.8,8050
545.9,1250
545.9,8250
546,5850
546,7650
546.1,200
546.1,7600
546.2,6450
546.2,6600
546.3,8400
546.4,5250
546.5,450
546.9,3100
546.9,3900
546.9,7850
547.4,3450
548.1,4850
548.2,1300
548.2,5000
548.2,5400
548.7,9750
549.6,5100
549.8,1050
549.8,2050
549.8,2200
549.8,5450
550,150
550,6800
550.1,5950
550.2,9800
550.4,2450
550.4,2800
550.4,5650
550.5,4500
550.5,8750
550.6,2850
550.6,5200
550.6,8550
550.6,8700
550.7,2150
550.7,5700
550.7,9950
550.8,2350
550.8,3550
550.8,7250
550.9,8300
551.1,7550
551.2,1950
551.2,7200
551.2,8100
551.3,9850
551.4,500
551.4,2500
551.4,4250
551.5,4350
551.7,1800
551.8,100
551.8,6150
551.8,6750
551.9,2300
551.9,8500
552,750
552,4650
552.2,5600
552.3,1650
552.3,8350
552.4,7950
552.4,8950
552.5,7000
552.5,9350
552.7,550
552.8,2900
552.8,4450
552.9,900
552.9,6900
553,4800
553.6,600
553.8,850
554,3700
554.1,1700
554.5,1750
554.6,1000
554.6,9700
554.8,9050
555.1,7650
555.2,8000
555.3,8250
555.7,5800
555.7,6500
555.7,7750
556.1,9450
556.5,1150
556.5,5500
556.7,1350
556.7,3900
556.8,3650
557.1,6800
557.2,4200
557.2,7450
557.5,6300
557.6,1600
557.9,1400
558,3750
558.1,1250
558.2,4300
558.3,1450
558.3,7050
558.4,200
558.4,4750
558.4,5350
558.5,9100
558.6,5750
558.7,8050
558.8,1900
558.8,8800
558.9,3400
558.9,4100
559,750
559,5400
559,6350
559.1,2550
559.1,7600
559.2,2100
559.2,8200
559.3,7300
559.3,9250
559.4,4600
559.4,5150
559.4,6450
559.5,6400
559.5,7850
559.6,550
559.6,5050
559.8,3200
559.8,4150
560.2,8900
560.4,2650
560.5,3300
560.8,2750
561,4950
561.2,5000
561.2,8400
561.3,6700
561.4,2000
561.9,9850
563,6200
563.1,1300
563.6,1800
563.6,4650
563.7,1750
563.8,7900
563.9,9600
564,2800
564.3,8600
564.8,9950
564.9,8300
565.1,7800
565.1,9050
565.2,8850
565.4,9500
565.4,9800
565.6,6100
565.7,4550
565.8,8150
565.9,7250
566,1000
566,5300
566,8550
566.2,3100
566.3,1850
566.4,4450
566.7,4500
566.9,7000
567,9300
567.1,8500
567.2,2050
567.3,350
567.4,7650
567.4,8200
567.5,3900
567.5,6850
567.8,4000
568.1,4900
568.3,3050
568.4,3300
568.4,5800
568.5,100
568.5,5200
568.6,450
568.7,3000
568.7,4400
568.8,900
568.8,1050
568.8,5650
568.8,8750
568.9,0
568.9,5900
569.2,6300
569.4,500
569.8,6600
569.8,8050
569.9,50
570.3,6750
570.6,4800
570.7,2500
570.7,7550
571.1,5850
571.1,7700
571.4,850
572,9400
572.5,1900
572.6,2400
572.7,9750
572.8,6950
572.9,2850
572.9,7750
573,8700
573.8,4200
573.8,5350
574.1,7950
574.2,1100
574.2,4300
574.2,4600
574.2,8550
574.3,550
574.5,2950
574.6,4250
574.6,4850
574.8,1250
574.8,5250
574.9,150
574.9,8350
575.2,5950
575.2,7200
575.2,8900
575.3,650
575.3,950
575.3,1700
575.4,8800
575.5,2750
575.5,3200
575.5,5700
575.5,7050
575.5,7250
575.5,7400
575.6,3700
575.6,4350
575.7,2800
575.7,2900
575.7,9450
575.8,1750
575.9,6650
575.9,6900
575.9,8600
576,1300
576,3850
576.2,2200
576.2,6800
576.2,9800
576.5,1950
576.5,8250
576.6,7850
576.6,8000
576.6,8650
576.7,1400
576.7,3600
576.7,3650
576.8,9300
576.8,9700
576.9,750
576.9,1450
576.9,5650
576.9,5750
576.9,8750
577.1,1550
577.1,3900
577.1,5150
577.1,6450
577.1,8400
577.2,3750
577.3,4450
577.3,8450
577.6,9000
577.8,4650
577.9,3550
578,9250
578.1,1800
578.4,200
578.4,5500
578.5,9050
578.6,5800
578.7,2450
578.9,7300
579,1050
579.2,5350
579.6,3050
579.8,7650
579.9,8300
580.2,5100
580.3,1000
580.8,4950
580.9,2350
581.1,6550
581.6,5000
581.7,4050
581.7,6300
582.2,2050
582.3,7450
582.3,8050
582.4,8950
582.5,450
582.5,7750
582.6,5600
582.8,7600
582.9,2150
583,6750
583.5,6100
583.7,7000
584.1,2550
584.1,3300
584.5,8550
584.5,9850
584.9,9350
585,6600
585.3,6700
585.4,5200
585.7,8150
586.1,5700
586.2,3900
586.3,3650
586.3,7900
586.5,2500
586.6,3100
586.7,9300
586.8,2300
586.9,1350
587.2,350
587.2,8200
587.3,1750
587.3,6500
587.4,3750
587.4,9500
587.7,4400
587.8,1150
588.2,1400
588.3,1850
588.4,2800
588.4,7700
588.7,2750
588.7,4650
588.7,6850
588.8,2200
589,8700
589.1,7250
589.2,5150
589.3,5650
589.3,9450
589.4,7850
589.5,9600
589.6,7050
589.6,8400
589.7,4550
589.7,6450
589.8,7650
589.8,9950
590,6150
590.1,200
590.1,2650
590.1,7550
590.2,1800
590.2,4300
590.2,8250
590.2,9050
590.3,550
590.3,6200
590.4,3700
590.5,1450
590.5,4250
590.6,50
590.8,1000
590.8,2950
590.8,5500
590.8,8500
590.8,8750
590.9,300
591.1,8600
591.3,100
591.3,5250
591.5,9100
591.7,1050
591.7,2850
591.7,7300
591.8,4500
592,6300
592.8,9750
593,1300
593.3,4950
593.3,8800
593.5,2000
593.6,8850
593.9,8350
594.6,5800
594.9,3200
595,5350
595.3,8450
595.7,2900
595.8,4600
595.9,1950
596,1750
596.1,6900
596.1,9800
596.2,1250
596.2,5050
596.2,9850
596.5,6350
596.6,450
596.7,900
596.8,4800
597.3,150
597.5,1150
597.6,8150
597.7,4200
597.7,5650
597.7,7950
597.8,200
597.9,2050
598,5450
598.2,5950
598.2,8100
598.3,8300
598.4,4350
598.7,3000
598.7,7000
598.8,7450
598.9,8050
598.9,8500
599,7600
599.2,6100
599.3,5100
599.3,8900
599.4,7150
599.6,4850
599.7,1900
599.7,4300
599.7,5000
599.7,9550
599.8,3550
600,1700
600,4750
600.1,800
600.1,1650
600.1,2950
600.1,6800
600.1,8550
600.3,3700
600.3,7250
600.4,3450
600.5,6500
600.7,1600
600.8,7650
601.2,7750
601.8,5700
601.9,2500
602.1,3300
602.2,1750
602.5,750
603.1,9050
603.4,1800
603.4,9300
603.7,3600
603.7,4900
604,7800
604.2,4000
604.2,4550
604.3,3350
604.5,1300
604.6,5750
604.7,550
604.7,5800
604.7,7850
604.8,2600
604.8,8600
605,500
605.1,7050
605.1,8250
605.3,5650
605.4,4250
605.7,8750
605.8,3050
606,1000
606,9100
606.1,2800
606.1,7550
606.3,9450
606.4,100
606.4,2350
606.5,6300
606.6,350
606.6,1350
606.7,8400
606.8,4450
606.8,6600
606.9,5600
607,7000
607.2,50
607.2,7600
607.2,7650
607.2,9250
607.3,5850
607.3,7700
607.4,8000
607.4,9500
607.5,850
607.5,3850
607.7,3900
607.7,6550
607.7,6750
607.9,3650
607.9,4400
607.9,7200
607.9,7900
608.2,1050
608.3,5350
608.4,8450
608.5,6800
608.9,3750
609,8800
609.1,7950
609.3,6450
609.4,9800
609.5,4200
609.6,5200
609.9,5000
609.9,9400
610,4500
610.2,1300
610.2,1750
610.2,3200
610.2,4300
610.3,250
610.6,5150
611,5700
611.1,3100
611.1,7400
611.2,1800
611.5,8550
611.6,1650
611.6,6950
612.1,8350
612.4,8300
612.6,2750
613.4,8700
613.6,8950
614.3,3700
614.4,2550
614.4,5450
614.5,1900
614.5,7300
614.6,1400
615,5250
615.2,9050
615.3,5800
615.6,200
615.8,8200
615.9,2950
615.9,3000
615.9,4800
616,2650
616,2850
616,4850
616,7250
616.1,1450
616.1,6850
616.2,4100
616.5,3600
616.5,6100
616.7,2150
616.7,6500
616.9,8150
617,750
617,2200
617,4950
617,9850
617.1,3650
617.1,9300
617.1,9700
617.2,1250
617.2,5900
617.2,6400
617.4,7050
617.5,3900
617.5,7000
617.6,4350
617.7,2250
617.8,4650
617.9,0
617.9,3400
617.9,3750
617.9,5400
618,4700
618,5500
618,6450
618.1,350
618.1,6800
618.1,7550
618.2,550
618.2,7450
618.4,9600
618.5,2450
618.5,8050
618.6,900
618.7,1000
618.7,9450
619,1850
619,4000
619.1,9750
619.4,450
619.4,5650
619.4,7850
619.4,8600
619.5,50
619.5,1150
619.5,5100
619.5,7600
619.6,8100
619.7,8900
619.8,5850
619.8,7650
619.9,6300
620.2,3550
620.7,4600
620.8,1600
620.8,4300
620.9,1950
620.9,2900
621,600
621.1,4500
621.3,8250
621.9,5350
622,9800
622.1,5000
622.1,5750
622.2,2400
622.2,3450
622.2,6600
622.3,9150
622.5,8750
622.6,7300
622.7,9100
622.9,4200
623.4,4400
623.4,5200
623.5,5150
623.6,7750
623.7,6750
623.8,6650
624.1,6200
624.6,1800
624.8,2800
625.1,6700
625.5,850
626.2,3850
626.6,8350
626.7,2100
627.3,550
627.6,1300
627.6,8300
627.7,3300
627.8,5950
627.9,7900
628.1,2500
628.1,6550
628.1,7550
628.1,8800
628.2,4750
628.2,7650
628.2,8550
628.7,1050
628.8,7200
628.8,9550
629.1,3650
629.1,5800
629.1,6100
629.1,7250
629.4,1700
629.4,2750
629.5,6900
629.6,1250
629.6,1750
629.6,2050
629.6,7950
629.7,8400
629.8,3100
629.9,7050
630.1,100
630.2,8600
630.3,8150
630.5,4550
630.5,9500
630.6,7600
630.7,9050
630.9,3200
631.1,150
631.1,6350
631.1,9450
631.3,1800
631.5,4250
631.5,6450
631.6,6300
631.6,9300
631.7,1000
631.7,1500
632.2,3700
632.6,900
632.6,5650
632.7,4200
632.7,5500
632.8,7000
632.9,4950
633.7,2850
633.7,9650
633.8,350
633.8,5250
633.9,2550
633.9,4850
634,1100
634.1,8050
634.6,950
634.8,5450
634.9,6150
635,9950
635.2,8000
635.3,3550
635.3,4800
635.7,1350
635.7,8750
635.8,200
635.8,5700
635.9,6800
636.2,3900
636.3,5000
636.3,7700
636.5,4350
636.6,3750
636.6,9800
636.7,5100
637,4900
637,5600
637,9850
637.1,50
637.2,1450
637.4,1750
637.4,2650
637.4,4300
637.4,7250
637.5,850
637.6,2000
637.7,1900
637.7,8450
637.7,9050
637.8,750
637.8,1300
637.8,7450
637.9,7400
637.9,7600
638,9350
638.1,1800
638.1,2800
638.2,500
638.2,5350
638.2,9300
638.3,5800
638.3,7650
638.3,8400
638.4,8250
638.5,6300
638.5,6500
638.6,7300
638.7,1400
638.8,650
638.8,1150
638.8,7800
638.8,8550
638.8,8800
638.9,6100
638.9,6600
639,2200
639,3650
639,5950
639,7850
639.1,3350
639.1,3700
639.1,4450
639.1,7750
639.1,8500
639.3,5200
639.4,3250
639.4,3400
639.4,5650
639.4,9600
639.7,7050
639.9,100
639.9,6950
640,550
640,6650
640.3,2450
640.4,1050
640.4,5850
640.5,3050
640.7,400
640.8,8350
640.8,8600
641.8,5750
641.9,6700
641.9,8300
642,3900
642.4,9100
642.5,6750
642.6,1250
643,4200
643.8,800
643.8,9450
644,2950
644.5,8200
644.6,1950
644.8,9700
644.9,4400
645.2,2900
645.2,5150
645.6,8850
645.7,450
646.2,7250
646.4,4600
646.4,4850
646.6,4650
646.6,9750
646.7,350
646.7,7550
646.7,9500
646.9,4300
647,1800
647,2700
647,9400
647.1,2150
647.1,3000
647.2,4000
647.2,4500
647.2,9250
647.3,2350
647.3,4950
647.3,7000
647.3,8150
647.4,2600
647.4,3200
647.4,4450
647.5,2750
647.5,8700
647.6,6450
647.7,5950
648,2850
648.2,5100
648.4,4150
648.4,6150
648.5,6100
649.2,5000
649.9,4350
650,8050
650.1,8400
650.2,3050
650.2,9450
650.4,1000
650.4,8750
650.6,3550
650.8,2400
650.8,5350
651.1,3300
651.2,7600
651.2,7650
651.3,1600
651.3,4550
651.3,5450
651.4,600
651.4,1300
651.4,5250
651.5,0
651.5,5050
651.5,5650
651.5,7050
651.5,8600
651.5,9600
651.7,2450
651.7,3600
651.7,6350
651.9,2300
651.9,6950
652.2,2050
652.3,7200
652.3,7950
652.4,8950
652.5,7900
652.6,6750
652.6,9050
652.7,6550
652.7,6600
652.7,9150
652.9,6850
653,9550
653.1,3100
653.2,1400
653.2,2200
653.2,5700
653.3,850
653.6,1750
653.7,2750
653.7,5500
653.7,9800
654,3700
654,4000
654,4050
654,4800
654,9850
654.2,5800
654.2,7100
654.3,3750
654.5,1950
654.5,8900
654.7,4950
654.8,1450
654.8,8450
655.2,250
655.3,900
655.4,8800
655.7,2950
655.7,6300
656,1700
656.1,150
656.2,2650
656.2,7550
656.3,7450
656.5,1900
656.5,4500
656.9,1050
656.9,7850
657.1,2800
657.2,50
657.3,7700
657.7,2500
657.8,4750
657.9,5750
658,9950
658.1,5150
658.3,8000
658.4,7300
658.6,1800
658.6,3400
658.7,8550
658.8,5300
658.9,7250
659.2,200
659.2,750
659.2,8050
659.3,5900
659.3,9300
659.5,9700
659.6,350
659.6,2850
659.7,5200
659.7,7750
659.7,8350
659.9,3650
659.9,5600
660.2,9350
660.5,1250
661,3900
661.1,5100
661.2,1750
661.3,7050
661.5,5350
661.6,8650
661.8,3200
661.9,6650
662,8150
662.1,6800
662.4,5950
662.4,8600
662.6,550
662.6,1300
662.6,9100
662.7,3550
662.8,100
662.8,8750
662.9,4900
663.1,2900
663.1,6900
663.6,6450
663.7,7000
663.9,4650
663.9,5000
663.9,7950
663.9,9400
664,9500
664.1,1350
664.1,5650
664.5,2800
664.6,9850
664.8,5850
664.8,9250
665.4,7650
665.5,450
665.5,7450
665.6,650
665.6,7850
665.7,8700
665.8,500
665.8,8250
665.8,8400
665.9,7800
666,4300
666,5450
666.1,5400
666.3,1450
666.3,4450
666.4,8100
666.5,7600
666.8,2000
666.8,2550
666.9,3650
666.9,4200
666.9,5800
666.9,9800
667,1750
667,9450
667.3,400
667.3,8300
667.4,7550
667.6,4100
667.6,7250
667.9,2050
668,4850
669.1,5500
669.2,1800
670.4,7300
670.4,9750
670.8,2750
670.8,3000
671,4800
671.1,1300
671.2,5100
671.3,2200
671.4,8350
671.5,1100
671.5,8900
671.6,4600
671.8,1150
671.8,2500
671.9,1650
672,1000
672,4350
672.1,3100
672.2,3750
672.5,8850
672.7,1700
672.7,4700
672.7,6600
672.7,6800
672.8,3300
672.9,9800
673,750
673,4400
673,6750
673,9700
673.1,3850
673.1,4500
673.1,4550
673.1,5050
673.1,9100
673.2,3700
673.2,4250
673.2,4950
673.6,1250
673.6,6300
673.6,7900
673.6,9150
673.7,6450
673.8,200
673.8,2150
673.8,8200
674.3,8250
674.4,350
674.4,1050
674.4,2850
674.4,8750
674.5,6100
674.5,9050
674.6,7050
674.7,5650
674.8,300
674.8,800
674.8,6650
674.9,5350
675,1900
675.2,2950
675.4,3050
675.7,3650
675.8,8600
675.9,600
676.1,1600
676.2,5800
676.2,9950
676.3,6500
676.3,8800
676.6,8550
676.7,5700
676.9,8400
677.1,5000
677.2,1800
677.3,5200
677.4,50
677.5,7700
677.9,7150
679.2,4200
679.3,7600
679.5,8050
680.1,7650
680.5,1950
680.7,4300
681,100
681,5600
681,9300
681.3,8950
681.7,8500
681.8,3200
681.9,4650
682,150
682.2,7250
682.2,7450
682.3,4050
682.7,7850
683,3900
683.2,8150
683.5,3450
683.7,2150
683.9,900
684.2,7750
684.3,5250
684.9,3550
685,5150
685,6300
685,8000
685,9800
685.1,3700
685.1,7950
685.2,550
685.2,6350
685.2,6550
685.3,5350
685.3,7400
685.3,8300
685.7,450
685.7,1300
685.7,2800
685.7,4450
685.7,6700
685.8,8350
686,2700
686.1,5400
686.1,6750
686.2,8800
686.3,9450
686.6,4600
686.7,7300
686.7,8450
686.9,750
686.9,1850
687,9100
687.2,4900
687.2,9050
687.3,5100
687.4,5500
687.4,5650
687.5,1000
687.6,1800
687.6,2400
687.6,4300
687.6,7550
687.8,4850
687.9,1750
687.9,2900
688,5750
688,7800
688.1,6950
688.2,3750
688.2,9300
688.3,1450
688.3,2100
688.4,8550
688.7,7000
688.7,8250
688.8,9850
688.9,5000
688.9,7250
689,3400
689.1,4950
689.1,8700
689.4,4500
689.5,1050
689.7,5850
689.7,7200
689.8,9150
689.9,5200
690.3,1350
690.3,1400
690.3,2750
690.3,6850
690.8,5800
691.2,6450
691.4,100
691.6,3900
691.8,8400
691.9,4000
692.1,3650
692.2,4200
692.2,8750
692.6,7050
692.9,5450
692.9,9550
693,0
693.4,7850
693.4,8200
693.4,9750
693.7,1650
693.7,8650
694.1,3600
694.2,2450
694.6,2650
694.8,4350
694.8,5900
695,1600
695.2,1250
695.3,5700
695.4,850
695.4,2000
695.4,8600
695.5,9500
695.6,3300
695.7,1550
695.8,6500
696,5350
696,8100
696.1,2550
696.2,6650
696.2,9800
696.3,550
696.3,6400
696.3,7900
696.3,9450
696.5,1700
696.7,7650
696.8,50
696.8,1750
696.8,6100
697,5650
697.1,7600
697.1,7700
697.5,6150
697.6,1800
697.8,7250
698.7,2850
700.8,3200
700.9,1300
700.9,8500
701.1,9050
701.3,6800
701.4,6600
701.5,8750
701.6,3750
701.7,2500
701.8,350
701.9,6900
702.1,2050
702.1,4800
702.2,5950
702.2,8800
702.2,8850
702.3,8150
702.5,4450
702.6,5200
702.6,7400
702.6,8550
702.7,4950
702.7,6300
702.9,2400
702.9,7000
703,1900
703,4550
703.1,3700
703.3,200
703.5,1000
703.5,5500
703.5,6950
703.6,2800
703.6,4300
703.6,9400
703.7,2950
703.7,7450
703.7,8000
703.8,3900
703.8,5800
703.8,6100
703.8,8050
703.9,600
704,9700
704.2,6550
704.4,5000
704.5,8350
704.5,8400
704.6,1800
704.7,7300
704.8,4200
704.8,4650
704.8,6750
704.9,8250
705.2,900
705.3,4850
705.3,5900
705.3,7600
705.3,9800
705.5,1450
705.6,7750
705.7,4500
705.7,9950
705.9,100
705.9,9350
706.5,1750
706.6,2900
706.8,5150
706.8,5350
706.8,9500
707.1,1650
707.2,550
707.2,3000
707.3,1150
707.3,8600
707.5,7550
707.8,650
707.9,9300
708.1,7250
708.2,6500
708.2,9450
708.5,7200
708.6,9050
708.8,7650
708.8,8450
709.2,4350
709.4,3550
709.5,3050
709.7,7950
709.9,7050
710.3,3100
710.3,4000
710.5,150
710.5,4250
710.9,9250
711.1,50
711.1,5100
711.1,5850
711.1,8550
711.2,450
711.2,6600
711.3,5650
711.3,8300
711.5,7850
711.5,8700
711.6,1050
711.6,4050
711.7,2700
711.8,4100
711.9,500
711.9,9850
712,1400
712,2200
712,2750
712,7900
712.1,5200
712.2,1100
712.2,3650
712.2,4400
712.4,3300
712.7,1300
712.7,4600
712.8,1000
713.1,8150
713.1,8750
713.4,6450
713.4,9100
713.5,2350
713.5,7100
713.7,400
713.8,4750
714.3,5050
714.3,5450
714.5,5250
714.5,6800
714.9,3600
715,5350
715.6,7300
715.8,5700
716,4200
716.1,3700
716.3,5950
716.9,2450
717,9800
717.1,1800
717.1,2850
717.1,8800
717.4,200
717.4,3900
717.4,5500
717.4,7450
717.5,8350
717.8,5150
717.9,8850
717.9,9600
718.4,6550
718.4,7650
718.4,8900
718.7,6150
718.9,6300
719,1900
719,9150
719.1,7250
719.1,7800
719.1,8400
719.2,5800
719.2,9750
719.3,4300
719.4,950
719.4,3750
719.6,300
719.6,1850
719.6,5000
719.7,6950
719.9,7700
720,2800
720,3850
720,7750
720.2,850
720.5,9450
720.6,350
720.7,2050
720.7,9700
720.9,2950
720.9,7000
721.1,9550
721.2,900
721.2,4950
721.2,5400
721.2,7600
721.2,8600
721.2,9850
721.6,9050
722.7,250
722.7,1250
723,50
723,6750
723.1,7050
723.3,100
723.4,6100
723.7,7550
723.8,1750
723.8,6700
724,5750
724.4,3200
724.5,5650
724.6,3000
724.7,4500
724.8,0
724.8,8550
724.9,1000
725.1,4350
725.2,9500
725.5,550
725.5,4200
725.9,1950
725.9,2400
725.9,8050
726.4,1300
726.4,4550
726.5,750
726.6,1800
726.7,650
726.7,2500
726.8,3400
726.9,2550
726.9,6200
726.9,6650
726.9,8100
726.9,8150
727.4,1400
727.4,2750
727.4,8350
727.8,6800
728.3,4800
728.5,9100
728.8,5700
728.9,8800
729.1,3100
729.1,6850
729.1,7650
729.1,8700
729.3,5200
729.3,5350
729.3,8750
729.4,8250
729.5,2950
729.5,3050
729.5,9300
729.6,4000
729.7,6900
729.7,8500
729.8,2150
730,7850
730.1,8950
730.2,6300
730.3,1450
730.3,2650
730.4,1600
730.4,5100
730.5,4650
730.5,6450
730.7,1050
730.8,4950
730.8,9950
731,6600
731.2,450
731.4,2300
731.8,150
731.9,7900
732,1150
732,3650
732,6350
732,6500
732,7300
732,9050
732,9850
732.2,7600
732.3,1350
732.6,7250
733,5250
733.1,8300
733.3,7950
733.4,8200
733.5,5450
733.5,8600
733.6,2800
733.6,7000
733.7,350
733.7,9450
734.3,5850
734.4,5800
734.5,3900
734.5,4450
734.7,4850
734.8,5750
734.9,4300
735,2850
735.3,3750
735.6,5000
736,8550
736.1,7750
736.3,1700
736.3,3450
736.4,3300
736.5,7450
736.6,550
736.7,850
736.7,5600
736.8,2050
736.9,4600
736.9,7550
736.9,8900
737,1800
737.3,4250
737.5,50
737.5,2000
737.6,4150
737.8,750
737.9,8450
738.1,200
738.1,9800
738.2,8350
738.3,2900
738.4,6750
738.4,7800
738.4,9400
738.5,650
738.8,4550
738.8,5350
739.2,6650
739.7,5650
739.8,1750
740.1,100
740.2,1000
740.4,900
740.4,1950
740.7,5900
740.7,7700
741.5,6950
741.6,3200
741.7,1250
741.8,2200
741.8,3700
741.8,9500
741.9,4200
741.9,4350
742.2,3550
742.2,8150
742.4,4950
742.6,5150
742.6,5500
742.6,7050
742.6,7150
742.6,8400
742.6,8850
742.7,1300
742.8,8600
742.9,5050
742.9,9150
743.3,1900
743.3,6300
743.4,6450
743.4,9350
743.5,2500
743.5,4400
743.5,7250
743.7,1850
743.7,2400
743.8,950
743.8,6100
744,4800
744,5950
744,8000
744,8050
744.3,1400
744.3,3600
744.3,5400
744.3,7650
744.4,8750
744.5,7200
744.6,3400
744.7,8100
744.7,9450
745.1,2050
745.2,350
745.2,4850
745.3,7400
745.3,9050
745.4,2600
745.4,5200
745.4,8250
745.4,9850
745.5,8700
745.6,9100
745.7,3050
746,2750
746.1,4050
746.1,6550
746.2,1050
746.2,5350
746.2,5450
746.3,7550
746.4,1700
746.4,3650
746.4,7000
746.7,9250
746.8,7950
747,2700
747.1,5600
747.3,5800
747.8,9750
747.9,4500
748.8,5650
749.2,5700
749.4,1750
749.4,8350
749.5,550
749.6,8800
749.9,9300
750,1000
750,1100
750,4650
750.2,900
750.3,3700
750.4,2550
750.9,7300
751,6750
751.2,3100
751.4,5000
751.4,7600
751.5,2350
751.8,7800
751.9,5750
751.9,5850
751.9,7850
751.9,7900
752,450
752.1,2450
752.2,8550
752.4,850
752.5,3000
752.5,3750
752.5,9800
752.7,3900
752.8,3300
753.1,1800
753.2,500
753.2,5100
