t,neuron
893.9,6150
894,12250
894.7,7950
895.1,4650
895.6,5050
896.1,9050
896.5,4950
896.6,8150
896.9,6250
896.9,8050
897,5850
897.4,2750
897.4,6050
898,7650
898.1,3350
898.3,2350
898.8,450
899.3,6650
899.5,2050
899.5,4850
899.5,10250
899.7,12050
899.9,12450
900.2,3750
900.2,10650
900.3,4350
900.3,11050
900.6,2850
900.8,7850
902,3450
902.5,4450
902.5,9150
902.7,9950
903.3,5750
903.5,4150
903.7,7250
903.8,10950
903.8,11650
903.9,2950
903.9,8350
904,3950
904,5450
904,6550
904,12250
904.1,4750
904.1,6450
904.2,1150
904.2,6950
904.4,11850
904.5,650
904.8,8050
905.1,6850
905.2,850
905.2,2650
905.3,1650
905.4,6350
905.4,12350
905.6,10450
905.7,11550
905.8,2450
906,1550
906.7,5150
906.9,10850
907.3,10250
907.6,4550
908,5050
908.1,5350
908.8,4350
909.2,2550
909.4,4650
909.4,4850
909.8,550
910.3,9450
910.7,2050
911.1,3750
911.3,11750
911.4,50
911.6,3950
911.6,8750
911.7,3250
911.8,8450
912.1,10350
912.2,1950
912.2,3650
912.4,1250
912.4,2750
912.4,7850
912.6,6050
912.6,8150
912.8,3450
912.8,4950
912.8,5750
912.9,10750
913.1,12450
913.2,2150
913.2,11950
913.6,8550
913.9,2950
913.9,10050
914.1,5850
914.2,9150
914.2,11050
914.4,3550
914.5,1350
915,6250
915.2,250
915.4,3050
915.5,9050
917.1,9650
917.2,2450
917.6,9350
917.8,4150
918.3,7250
918.4,4550
918.5,5350
919.1,7150
919.2,1450
919.5,7650
919.5,8650
919.9,350
920.2,12250
920.4,11850
920.6,2850
920.7,12050
921.1,2050
921.2,8050
923.3,10250
923.4,4350
923.4,8850
923.7,1650
923.9,5450
923.9,7750
924,5750
924.1,850
924.1,3950
924.3,3450
924.3,6150
924.4,4650
924.4,11050
924.6,6450
924.7,10950
925.3,650
925.4,750
925.4,10550
925.8,2350
925.8,9950
925.9,1850
925.9,5550
926,10150
926,11750
926.3,6550
926.7,8950
926.8,7450
926.9,2650
926.9,10650
927.5,5150
927.9,9150
928.4,7950
928.5,450
928.8,9050
928.9,2950
929.1,3550
929.2,1150
929.4,4850
929.6,2050
930.4,7050
930.5,4450
930.6,11450
930.8,50
930.9,4950
930.9,6850
931,5050
931,10350
931.2,7850
931.2,11050
931.3,4550
931.9,2450
932.1,4150
932.8,5850
933.2,5450
933.7,5950
933.7,6050
934.2,4350
934.3,11550
934.9,8050
935.4,12450
935.7,1550
935.7,8150
936.1,9850
936.2,10950
936.3,10250
936.6,2850
936.7,3350
936.7,3950
936.9,11950
937.1,6950
937.2,12150
937.3,5350
937.3,8350
937.4,11050
937.6,4650
939,12050
940.1,650
940.8,7550
941,250
941.7,4950
942,6350
942.1,9150
942.4,5750
942.5,1350
942.5,2450
942.5,10750
942.8,10850
943,2750
943.2,12350
943.5,4550
943.6,1650
943.6,10450
943.7,3050
943.8,6250
944,4150
944,6550
944.5,11650
944.6,3450
944.6,5150
944.7,5450
944.8,9950
945.4,4350
945.6,7650
945.6,9350
945.6,12250
945.8,350
945.8,8550
946,11750
946.1,2050
946.1,3550
946.2,1250
946.4,4750
946.4,9450
946.5,750
946.5,8750
946.6,3950
946.6,6850
946.7,2950
946.7,12450
947.1,8050
947.1,10350
947.3,3150
947.3,3750
947.3,9650
947.4,8150
947.6,9050
947.7,6050
947.8,6950
948.7,7850
948.8,2650
948.8,3250
948.9,7750
949.1,5850
949.4,10650
950.4,12050
950.5,2550
950.6,4650
950.7,11050
951.5,10250
951.6,2450
951.6,11450
951.8,6450
952.1,5750
952.5,11350
952.6,3650
953,6150
953,7250
953,11850
953.1,10550
953.6,2350
953.9,10950
954.1,4450
954.6,4950
955,5350
955,9150
955.4,6650
955.4,11150
955.7,11950
955.8,9950
955.9,3950
956.1,9450
956.4,4350
956.6,11750
956.7,2850
957,8050
957.1,1150
957.1,1750
957.2,7050
957.6,1550
957.8,2150
958.2,4850
958.3,350
958.3,10150
958.5,7850
958.6,750
958.6,8450
958.7,150
958.7,9850
958.8,12050
959,850
959.1,4650
959.1,5450
959.2,2050
959.2,3350
959.6,50
960.7,3450
961.9,1650
962.1,5350
962.3,7950
962.5,5550
962.6,3550
962.7,4950
963.1,6050
963.4,8950
963.5,10750
963.6,1250
963.6,11050
964.2,6850
964.2,9350
964.8,450
964.9,8150
965.3,650
965.6,6550
965.9,6250
966,2150
966.1,9250
966.4,5150
966.4,8650
966.7,2450
967.1,4550
967.1,12250
967.3,9050
967.5,6150
967.5,9150
967.7,9650
967.9,4150
968.4,3750
968.4,3950
969.4,5450
969.5,8450
969.7,10250
970.3,2050
970.3,7450
970.4,10950
970.4,12450
970.7,2850
970.9,7850
971,5750
971.1,2950
971.4,7250
971.5,4850
971.7,6950
972.1,5850
972.1,10150
972.8,5550
972.8,10850
973,5350
973.1,50
973.2,2650
973.2,4550
973.2,5050
973.2,11050
973.3,750
973.3,4650
973.4,7750
973.6,3550
973.6,4350
973.6,8050
973.9,1150
974,5150
974.1,650
974.1,850
974.1,2350
974.4,8350
974.6,5950
976.5,3450
976.8,8150
979.1,5850
979.2,1650
979.2,7050
979.2,8950
979.2,9950
979.2,10250
979.2,12050
979.6,11950
979.8,2050
979.9,350
980.1,8750
980.5,3150
980.8,2450
980.8,2750
980.9,9450
981,3550
981.1,2850
981.4,4150
981.8,3950
982.9,4350
982.9,8050
982.9,9150
982.9,10650
982.9,11550
983.2,10450
983.3,3650
983.3,9850
983.4,5550
983.4,9050
983.6,7850
983.7,250
984,2550
984,3450
984,11150
984.2,6250
984.2,10550
984.4,6850
984.4,7550
984.4,11350
984.7,8550
985.1,2150
985.2,7650
985.5,2950
985.5,5750
985.5,11050
985.8,4750
986.3,3250
986.6,5150
986.6,5450
987.7,1250
987.8,4950
988.5,6050
988.6,1550
988.8,7750
989,8750
989.2,7250
989.3,4650
989.3,6450
989.4,8650
989.8,4450
990.1,2050
990.4,2450
990.4,8150
990.7,12450
991.3,11950
991.6,5050
991.7,5850
991.8,4050
991.9,50
992,1350
992.1,11750
992.4,6150
992.5,9150
992.7,350
992.7,4150
992.9,2650
993.1,7850
993.8,4350
994.5,4550
994.9,3950
995.5,3750
995.9,850
996.2,5350
996.3,8250
997,10750
997.2,10650
997.3,2150
997.3,5950
997.3,12350
997.5,6950
997.5,10250
997.5,11850
998.1,1450
998.1,8050
998.2,9950
998.3,1150
998.3,3350
998.3,12050
998.5,2550
998.5,7250
998.6,750
998.6,4150
998.6,9150
998.8,7050
998.8,12150
998.9,10950
999,2850
999,5050
999,11650
999.1,2050
999.1,2350
999.1,3650
999.1,9350
999.1,11150
999.2,9050
999.3,650
999.4,2950
999.4,5850
999.4,11450
999.5,6550
999.6,3450
999.6,5450
999.7,9450
999.7,12250
999.8,11050
1000,1650
1000,2450
1000,9650
10.3,4700
10.6,5100
10.9,1200
11.1,6200
11.2,6100
11.4,2600
11.7,7500
11.8,4100
12,8800
12.1,4900
12.1,9400
12.2,1100
12.2,1700
12.2,5800
12.2,10300
12.2,11900
12.3,6500
12.4,600
12.4,11000
12.5,3200
12.5,4600
12.5,8600
12.7,500
12.7,2400
12.7,5900
12.7,6900
12.7,7700
12.8,100
12.8,1300
12.8,1400
12.8,5600
12.8,6000
12.8,9800
12.8,12200
12.9,1000
12.9,3100
12.9,5300
12.9,10800
13,3000
13,7900
13.1,200
13.1,800
13.1,2700
13.1,3800
13.1,5500
13.1,7200
13.2,700
13.2,5400
13.2,7800
13.2,8400
13.2,8700
13.2,8900
13.2,9500
13.2,10200
13.3,9600
13.3,10000
13.3,11100
13.3,12400
13.4,6600
13.5,3600
13.5,7300
13.5,7400
13.5,8300
13.6,2100
13.6,7100
13.6,8000
13.6,8100
13.6,11700
13.7,2800
13.8,400
13.9,1500
13.9,4800
14.1,7000
14.2,7600
14.4,5200
14.4,10600
14.6,4400
20.2,5000
20.5,4200
20.8,10700
21.1,3500
21.5,4300
22.7,2500
22.8,6300
22.9,6400
22.9,10000
23,4700
23.3,7800
23.7,3200
23.8,7300
23.9,800
24,5200
24,8700
24.1,1100
24.6,10600
24.7,6700
24.8,8300
25.3,3600
25.3,8400
25.3,9300
25.5,2800
25.6,7500
25.7,3700
25.7,10400
25.9,12000
26.3,10800
26.3,11700
26.6,11500
26.8,700
26.9,11400
27.1,3300
27.2,400
29.8,900
30.1,2000
30.2,4200
30.4,1400
30.4,2700
30.6,3800
30.8,4100
30.8,9500
30.8,10700
31,9200
31.4,5600
31.5,600
31.5,2100
31.7,5400
32.5,8200
32.6,5900
33.2,4500
33.3,6700
33.5,8300
33.5,11700
33.9,8100
34.3,5100
35,11400
35.6,4300
35.8,1100
36.5,2800
36.7,7400
36.8,8700
36.9,1800
37.1,7900
37.4,7300
37.5,3700
38,10000
38.3,7700
38.5,2600
38.5,3500
38.5,7200
38.6,8400
38.6,8800
38.7,5000
38.8,3200
38.8,10300
38.9,8000
38.9,9600
39,9900
39.1,5200
39.1,6200
39.2,1700
39.2,4800
39.7,6900
39.8,1300
39.9,12000
40.1,10700
40.3,800
40.4,2500
40.4,6100
40.4,6400
40.5,12400
40.7,9000
43.3,5500
43.5,7100
44.3,10600
44.4,4700
44.9,4900
45.1,4300
45.4,8100
45.4,10200
45.6,1100
45.6,8700
45.7,500
46.1,8000
46.4,2100
46.5,11700
46.9,8500
47.1,5100
47.7,9500
47.8,11400
48.1,6300
48.6,6600
49.4,12300
49.9,1800
50.6,4200
50.8,3200
51.3,1600
51.3,3500
51.6,7600
51.8,700
51.9,10700
52.1,2200
52.1,8400
52.2,9800
52.3,4100
52.3,12200
52.5,2000
52.6,3800
52.8,2300
52.9,9300
53,10800
53,11800
53.3,400
53.9,3600
54.3,3000
54.5,1100
54.7,5200
55,8200
55,8800
55.3,2800
55.3,7800
55.8,8000
56,3700
56.1,10600
56.6,10000
56.8,5900
57.1,5500
57.4,6900
58.3,9500
58.3,11400
58.5,6400
58.7,4300
59.3,12000
59.3,12300
59.4,6200
59.8,800
59.8,8500
59.9,6500
59.9,7900
60.3,3800
60.3,4600
60.3,7300
60.3,11100
60.7,11200
60.8,1700
60.8,6700
60.8,7500
60.9,9200
61,4500
61.1,2600
61.1,4700
61.1,8100
61.2,4000
61.9,6100
62.2,3300
62.2,10700
62.2,10800
62.5,8400
62.6,8700
63.3,9300
63.4,5600
63.7,900
65.3,1100
65.9,5400
66.5,3500
66.5,11700
66.9,1400
67.1,2200
67.2,4400
67.4,6600
67.6,9600
67.8,1300
67.8,2100
67.9,10200
68,4200
68.1,2800
68.1,8800
68.1,11500
68.3,2700
68.4,8300
68.5,5100
68.6,10000
68.7,7700
68.7,7800
68.7,9000
68.9,3200
69.1,7100
69.1,7400
69.1,8000
69.2,9500
69.3,2500
69.4,12000
69.5,400
69.5,9400
69.6,4500
69.6,5200
69.6,10700
69.8,1900
70.1,6300
70.2,2400
70.2,4300
71.7,2000
72.6,6900
73,5000
73.3,6700
73.4,5900
73.7,1100
74.2,1800
74.6,3700
74.6,6100
74.8,3600
74.8,4700
75.4,11700
75.4,12300
75.6,8200
75.7,6200
75.8,11400
76,600
76.4,500
77.1,4900
77.2,7500
77.4,3200
77.8,10300
77.9,9300
78.2,10600
79.1,10200
79.5,800
79.7,5200
80.1,2700
80.1,3800
80.1,8000
80.1,8400
80.9,4100
81,4300
81.5,3700
82.9,7300
82.9,9500
83,3500
83.8,10700
84.4,400
84.4,4800
84.5,2600
84.6,2500
84.6,3300
84.8,2800
85.1,5500
85.1,12200
85.2,10100
85.5,900
85.7,1100
85.7,5600
85.7,9000
85.8,4500
86.1,4700
86.1,5100
86.3,7900
86.4,6400
86.9,3200
86.9,7700
87,200
87.1,6700
87.4,7600
87.5,6900
87.6,5200
87.6,10000
87.7,8800
87.9,11400
88.1,1700
88.4,12000
88.5,7000
88.6,6100
88.7,8500
88.8,11700
89.7,7800
90.2,2800
90.2,10700
90.4,7100
90.5,8400
90.6,7500
90.7,4200
90.7,10800
90.9,5400
91.2,7400
91.5,800
91.5,5900
92.1,1300
92.9,1100
93.1,11200
93.5,4300
94.4,12400
94.7,9500
94.8,8100
94.9,6600
95,6300
95.2,8300
95.3,700
95.3,11800
95.5,2200
95.6,9900
95.7,3500
95.9,9300
96.2,1800
96.9,6900
97.1,1600
97.9,10600
98.4,1900
98.6,7800
98.7,8000
98.8,8400
98.8,8700
99.1,5600
99.3,6200
99.3,10700
100.3,9600
100.3,10200
100.9,2700
101.5,5200
102.1,3700
102.1,10000
102.4,3200
102.4,4500
102.8,9300
103.5,5500
103.5,7300
103.7,9000
103.9,2100
104.1,900
104.1,2500
104.2,11400
104.4,1100
104.4,11700
104.7,2800
104.8,3600
104.8,9500
105,4300
105.1,800
105.2,4700
105.2,5000
105.4,5900
105.5,8800
106.7,1700
107.1,10700
107.4,5600
107.5,6100
108,9200
108.2,4100
108.9,5100
108.9,8000
109.1,12000
109.2,4900
109.7,400
110.1,500
110.1,6700
110.2,6900
110.3,6200
110.3,6300
111.1,1400
112.2,5400
112.4,1100
112.7,4200
112.9,7100
113,8500
113.2,4400
113.7,3300
113.8,2400
113.8,3000
113.8,3500
113.8,7200
113.8,8700
114.1,5900
114.1,10600
114.2,10000
114.4,10100
114.6,4700
114.8,6100
114.9,6400
115.5,8100
115.6,8800
115.7,6500
115.9,900
116.1,5000
117,2700
117,4300
117.1,12200
117.2,10700
117.3,3700
117.6,5500
117.7,5200
117.7,11700
117.9,8300
118.1,5700
118.2,9300
118.3,6600
118.5,3200
118.7,8400
118.7,10500
118.7,11400
119,4500
119.4,2200
119.5,2800
119.8,9600
119.9,10800
120,3800
121.2,700
121.2,2600
121.5,800
121.5,7800
121.6,1700
121.6,6700
122.4,2000
123.1,10000
123.1,10400
124.4,400
124.4,3200
124.9,10200
125.4,1100
125.5,2700
125.5,11600
125.8,1800
126.1,6900
126.6,7100
126.9,10700
127.3,4400
127.3,12400
127.7,1400
127.7,7400
127.7,7900
128.1,8000
128.1,10600
128.3,12200
128.3,12300
128.4,1900
128.5,7600
128.6,4200
128.8,2100
128.9,6400
129,4500
129.2,4700
129.7,4300
129.8,9500
129.9,12000
130.7,3500
130.7,8500
131,7800
131.1,2500
131.1,2800
131.1,3700
131.1,5600
131.1,9000
131.4,11400
131.7,11100
131.8,6100
132,9100
132.5,7200
132.7,6700
132.9,10000
133.3,11700
133.4,2400
133.9,8200
134,5100
134.1,2200
134.2,900
135.8,3200
136.5,1100
137.3,400
137.3,3300
137.4,5900
137.8,7100
137.9,2000
138,6600
138,10200
138.1,5200
138.2,6300
138.2,7300
138.3,600
138.4,8400
138.5,6200
138.8,1600
138.8,1800
138.8,8300
139,5500
139,9400
139.2,3800
139.3,4800
139.4,4000
139.8,4200
139.9,9300
140.3,10700
140.6,7500
140.9,6900
141,5100
141.3,8500
141.6,800
141.6,7700
142.3,5400
142.4,10600
142.5,8100
142.8,8000
143.4,3500
143.9,2300
143.9,5000
144.1,5200
144.2,2800
144.2,6100
144.3,1200
144.3,8800
144.3,9500
144.7,11800
144.8,12000
145.3,7900
145.4,4900
146.5,8400
147,6400
147.4,400
147.4,3700
147.4,10700
147.4,10800
147.7,6700
147.9,4100
148,3200
148.4,6300
148.9,4300
149.4,2700
149.6,11400
149.8,10100
150.9,900
150.9,8700
150.9,9000
151,4200
151.1,1100
152.2,4500
152.5,3600
152.5,10000
152.5,11100
152.6,500
152.6,2000
152.7,6200
152.7,9600
152.8,12300
152.9,5500
152.9,11700
153,1700
153,2400
153,2800
153,7200
153.5,2500
153.7,4700
153.7,7800
153.7,12200
153.8,5900
153.8,10600
154.2,7400
154.2,11200
154.6,800
154.8,6900
154.8,7600
154.9,1900
155.8,4400
156.1,3800
156.8,8300
156.9,7100
157.3,2100
157.9,3200
158.9,9300
159.8,10700
159.9,5100
160,1400
160.3,9700
160.5,2600
160.6,2200
160.6,3700
160.6,4600
160.6,8800
160.7,1100
160.8,6600
160.9,6100
161.2,4300
161.7,6700
161.7,12000
161.8,8400
162.1,5600
162.1,7300
162.1,7600
162.2,9500
162.6,8500
162.8,5000
163,10600
163.1,4800
163.2,8000
163.3,1800
163.3,5200
163.3,6200
164.1,4200
165.6,7800
165.8,2700
166.4,6500
166.6,12200
166.7,400
166.7,2800
167.3,1100
167.5,2500
167.8,9400
168.5,6400
168.5,12400
169.3,3200
169.3,10700
169.9,10200
170.2,6300
170.8,11400
170.9,4400
171,900
171.2,10800
171.5,4300
171.6,3300
171.7,8100
172,800
172.1,7700
172.1,9500
172.4,4500
172.5,7900
172.5,12100
172.6,4900
172.6,11700
172.7,10000
173.2,1700
173.3,1400
173.6,1300
173.7,9300
173.8,2400
173.9,3800
174,3700
174,6700
174,10600
174.3,5200
174.4,3600
174.4,7100
174.4,12300
174.6,3500
175,4100
175,4200
175.1,5600
175.8,8400
177.4,2100
177.6,8800
177.7,3400
177.9,6600
178.1,8000
178.4,5100
178.6,400
178.6,2300
178.7,4700
179.4,6900
179.7,4300
179.7,9000
179.8,5900
180,800
180.1,10700
180.4,3000
180.6,12000
180.7,6200
180.7,8300
180.8,2800
180.8,8200
181.6,7200
181.8,5600
182.2,1900
182.8,3700
183.3,8500
183.4,7300
183.5,1100
183.9,2500
184,8700
184.1,11400
184.1,12300
184.3,3200
184.6,11200
184.7,5400
184.7,6100
185.1,7800
185.3,7700
186,6300
186.3,6700
186.9,4200
187,2000
187,11700
187.2,9000
187.5,3500
187.6,5100
188.9,4500
190.3,900
190.8,700
190.8,5200
190.9,6900
191,7500
191,9300
191.1,1100
191.1,2700
191.2,10000
191.3,4300
191.5,3700
191.8,600
192,200
192,7600
192.1,8100
192.1,8400
192.3,3300
192.3,4800
192.3,7100
192.5,800
192.5,2600
192.5,10700
193.3,4700
193.4,8800
193.6,7400
193.8,9000
194,11100
194.3,500
194.6,5900
194.6,8000
195.2,11400
195.4,5000
195.5,6100
195.8,3200
196,12200
196.1,9600
196.7,2800
196.9,12000
197.4,5200
197.4,7700
197.5,2500
197.6,5500
197.8,2100
198,1100
198.1,4200
198.5,7800
199.4,10600
199.5,8200
199.7,400
199.7,3600
199.8,12400
199.9,2200
199.9,6300
199.9,7200
199.9,11700
200.1,5600
200.1,9500
200.4,9300
200.7,4700
200.8,8400
201.2,1700
201.2,10000
201.3,3500
201.4,2700
201.8,10700
202.2,1300
202.3,10200
202.4,6600
203.9,2800
204.1,8500
204.5,3700
205.6,10300
205.8,8800
206.4,1900
206.4,4500
207.3,700
207.3,6200
207.4,3200
207.4,4300
207.4,11800
207.5,800
207.9,1800
208,11200
208.3,4400
208.6,10800
209,7100
209.3,4000
209.5,5100
210.1,4100
210.2,12300
210.4,9100
210.6,3500
210.7,6100
210.8,8700
210.8,11700
210.9,9500
211,6700
211,7300
211,11400
211.1,8100
211.2,8300
211.3,9200
211.3,10700
211.4,5200
211.5,3600
211.5,6400
211.5,9000
211.5,11600
211.6,100
211.9,1100
212.7,4700
212.7,7200
212.8,8400
213.1,4200
213.6,2600
213.6,5900
214.1,400
215,5500
216.9,2200
217.5,10000
217.7,5600
217.8,2000
217.8,8600
218.3,3700
218.4,10600
218.5,3200
218.5,4300
218.5,5000
218.5,12000
218.6,3800
218.7,4500
218.8,4900
219,10200
219.1,5400
219.6,3300
219.7,2100
219.8,8300
219.9,2400
220.2,900
220.4,6300
220.4,9600
220.5,11700
220.6,10700
220.9,1400
221.1,800
221.2,2800
221.9,3500
221.9,6200
222.4,2700
222.8,6700
222.8,9500
222.9,9800
223.1,6400
223.1,6900
223.2,1100
223.6,8800
223.9,4700
224.1,8500
224.3,8000
224.3,12400
224.7,400
225,6600
225.3,10500
225.4,5900
225.9,4200
225.9,7800
226.2,10700
226.3,8200
226.4,10000
227,1600
227.2,2600
228.6,9300
228.8,5200
230,1100
230,2500
230,4300
230.2,10100
230.3,3200
230.5,4800
230.5,5500
230.9,6100
231,3600
231.6,7200
231.8,500
232,600
232.3,9000
232.5,11700
232.7,7400
232.9,3700
232.9,8400
232.9,12000
233,2900
233,3000
233.3,2000
233.3,11400
233.8,4500
233.8,7100
233.8,8800
234,7500
234.1,7600
234.2,2700
234.2,6700
234.2,7700
234.2,9400
234.2,10600
234.6,8700
234.7,3500
234.7,11500
234.8,10000
234.8,12300
234.9,700
235,8100
235,9600
235.3,1900
235.3,6300
235.5,7300
235.6,2100
235.6,8300
235.8,2800
235.9,1800
236.1,4700
237.6,10700
238.6,3300
239,7900
239,9500
240.3,5200
240.4,6400
240.9,2500
241,1100
241,4300
241.1,12200
241.2,3200
241.2,5700
241.6,5400
241.8,10800
242.1,9800
242.4,12400
242.5,4200
242.5,11000
242.7,800
242.8,6600
242.9,8100
243,11100
243.1,8000
243.2,5900
243.5,400
243.6,6900
243.6,10200
243.8,3800
243.8,9300
244.2,5600
245.6,8400
245.8,2800
245.9,6800
246.5,1400
247.1,2700
247.3,11200
247.5,5100
247.5,6300
247.6,11400
247.9,500
247.9,10000
248.1,900
248.3,12000
248.5,4400
248.6,5000
248.6,6100
249.4,7800
249.6,6700
249.8,1900
249.9,1800
250.2,3700
250.3,12300
250.7,3500
250.8,3400
250.8,10600
251.3,1700
251.8,4700
252.6,10700
253,3200
253.1,3600
253.6,400
253.8,2200
253.9,2800
254.4,2400
254.5,9500
254.6,8400
254.6,8700
254.6,10300
254.8,8500
255.1,1100
255.6,11700
255.8,200
255.9,6600
256,5500
256.1,5200
256.3,4200
256.5,7100
256.9,900
257,8200
257.6,10800
257.8,9600
258,3300
258,8800
258.1,8100
258.4,4900
258.9,2700
259.1,2100
259.9,6200
260.1,7300
260.1,9300
260.6,6100
260.6,12000
260.7,6700
260.7,10700
260.9,7500
261.2,8000
261.3,3000
261.4,5100
261.4,6900
261.5,5900
261.5,11800
262,100
262.4,2600
262.4,7400
262.5,2500
262.6,7600
262.9,4300
263.1,4500
263.8,3200
264,11400
264.1,9200
264.3,7800
264.5,1100
264.6,8300
264.7,12400
264.9,2400
265.3,10000
265.4,4200
265.5,9000
265.6,400
265.6,5400
265.9,7200
266.4,1800
266.6,800
266.6,8900
266.6,11700
266.7,6400
266.7,7700
267.2,5600
267.2,9500
267.3,5200
267.5,3500
267.5,8400
267.8,3700
268,700
268.5,10600
268.6,600
270.1,1100
270.5,2800
270.6,1600
271,10700
271.8,2700
271.8,3200
272.5,500
272.5,6300
272.7,2100
273,8000
273.6,4800
273.6,5000
273.6,12200
273.9,800
274.2,4700
274.3,8800
274.4,4100
274.4,9300
274.5,3600
274.5,4200
274.5,11600
274.9,8700
275.1,10400
275.2,3800
275.3,4300
275.3,8500
275.4,4400
275.4,5100
275.5,2200
275.5,3300
275.5,7100
275.5,9700
275.7,1300
275.7,5900
275.8,10100
275.8,10200
278.6,1100
279.9,6700
281.4,9000
281.4,12000
281.7,10600
281.7,11700
281.8,900
281.9,2800
281.9,10200
282.2,11400
282.6,5500
282.7,5600
282.8,2000
282.8,6900
282.9,8100
283,10700
283.1,400
283.1,4500
283.2,7400
283.3,3500
283.3,6600
283.8,8400
284.1,3200
284.2,7300
284.3,4300
284.4,8700
284.9,9500
285.3,5900
285.5,3300
285.7,10300
285.8,6400
286.2,8800
286.9,7200
287.1,4700
287.1,5200
287.2,1100
287.2,3400
287.2,10800
287.4,6100
287.5,6200
287.7,1300
287.8,7800
287.9,4200
288.3,9800
288.5,100
288.5,6300
288.5,11500
288.6,2100
288.6,3700
288.7,7100
288.7,12400
288.8,2400
288.9,3600
289,5400
289.2,800
289.2,9300
289.8,12300
289.9,10000
290.2,2200
290.4,2500
291.1,8400
291.5,6900
292.6,4900
293.1,11200
293.2,9500
294.5,400
294.6,8000
294.6,10700
294.7,12100
294.8,9100
294.8,11400
295,2600
295,4100
295,4800
295.2,8500
295.3,3200
295.7,2700
295.9,3500
296,5100
296,12000
296.3,4500
296.7,5600
296.7,8300
297,1100
297.1,6100
297.2,6200
297.2,10600
297.5,1800
297.6,3800
297.6,6700
297.7,8100
297.7,9300
297.8,11700
297.9,1700
298.1,12400
298.4,1400
298.4,3300
298.6,8800
299.1,4300
299.1,6300
300.5,900
300.5,5200
300.7,8200
303.3,4200
303.5,5900
303.9,3500
303.9,8700
304.6,6600
305.3,8400
305.4,2100
305.4,10400
305.5,9600
305.5,11100
305.6,800
305.6,2500
305.7,3700
305.7,7000
305.9,7200
306,5600
306.1,3200
306.3,6900
306.3,10700
306.3,11200
306.4,12200
306.5,2800
306.7,7400
306.9,1600
306.9,12000
307.1,4300
307.1,10000
307.3,1200
307.4,2700
307.5,1100
307.9,9300
308.2,10600
310.9,4500
311.5,4400
311.8,11700
312,9000
312.2,11400
312.4,6300
312.5,5700
312.6,8100
312.7,10700
313.1,1900
313.2,3600
313.4,12300
313.5,6200
313.8,10200
313.9,5400
313.9,6100
314,1100
314,2400
314,5100
314.6,2000
314.7,4800
314.9,10000
315,2200
315.1,2900
315.1,3200
315.1,3500
315.2,9500
315.3,10800
315.4,4300
315.4,7500
315.7,900
316.3,5500
317.7,7700
317.8,8000
318.5,3800
318.6,6900
318.8,8400
319,2800
320.1,3300
320.2,7800
320.4,5900
320.4,6600
320.5,400
320.5,8500
320.6,4700
321.3,8800
321.4,600
321.5,7100
321.8,5200
321.8,6400
322,4200
322,6700
322.2,1300
322.2,2300
322.2,3700
322.2,10600
322.3,5100
322.4,2500
322.4,7300
322.5,7400
322.6,1600
322.7,8200
322.8,3400
322.9,1800
323.1,800
323.5,1100
323.9,2600
323.9,10700
324.5,11400
324.7,4100
324.8,3000
325,11700
325.1,2800
325.3,8700
326.3,9000
327.6,11800
327.9,7200
328.3,4300
328.5,8100
328.6,2700
328.6,6600
328.9,4600
328.9,8300
329.2,9700
329.4,4500
329.4,11200
329.4,12000
329.9,8400
330,5600
330.1,3200
330.1,6100
330.2,5000
330.3,9400
330.4,500
330.5,800
330.5,9300
330.6,9500
330.6,9600
331,400
331,1700
331.2,4900
332,10000
332.1,6900
332.1,9200
332.4,4700
332.7,700
332.8,6300
332.9,1100
332.9,3800
333.4,3500
333.4,7100
333.5,1400
333.5,11300
333.6,9100
333.8,2600
334.1,10800
334.7,4200
336.6,6700
338.4,5200
338.4,5400
338.5,2800
338.8,5900
338.9,8000
339,7400
339.1,3600
339.2,7900
339.3,3700
339.4,5100
339.6,4300
339.6,10700
340,4100
340,8800
340.6,11400
341.5,2400
341.8,7800
341.8,8400
342.4,3200
342.5,10200
342.7,7300
342.8,4800
342.9,3300
342.9,11700
343,2000
343.1,8300
343.2,1100
343.5,7100
343.8,100
343.9,6100
344.1,9300
344.2,1800
344.2,5200
344.4,6200
344.4,10000
344.4,12300
344.4,12400
344.5,2600
344.5,10600
344.6,400
344.6,7600
344.9,3400
345,8700
345.2,1400
345.2,3500
345.2,7200
345.4,4200
345.4,5600
345.6,2100
345.6,8500
346,900
346.1,4400
346.2,6900
346.3,9500
346.4,6400
346.6,3800
347.7,2700
349.2,10800
349.3,10700
350,6700
350.2,4300
350.2,12000
350.9,8800
351.2,7500
351.4,4500
351.5,800
351.9,9000
352,600
352,2800
352.2,3000
352.3,8000
352.6,4700
352.6,5900
352.8,12200
353.2,1700
353.4,11400
353.5,1600
353.6,8400
353.7,5100
354.2,3200
354.6,9300
355,1100
355.1,10000
355.8,8100
356.1,900
356.1,6600
356.2,11700
356.8,12400
357.4,2600
357.4,5200
357.6,3700
357.9,5600
357.9,7400
358.1,2500
358.2,5500
358.4,10700
358.7,4300
359,400
359.1,7100
359.3,4100
359.9,3600
359.9,4200
360,4000
360.1,700
360.1,7800
360.2,2100
360.5,4500
360.9,8500
361.5,11200
362.1,6200
362.1,6300
362.4,500
362.4,3300
362.4,9500
362.6,10200
362.8,8000
362.9,9400
363,4700
363,10600
363.1,2200
363.1,12300
363.3,1100
363.3,2000
363.5,6100
364,6400
